Emotion,Text
fear,tong hilap kang pengembangan di bidang sdm na intoleransi msh terjadi kang serem ningali generasi milenial terus di cekokan ku paham2 radikal dll
sadness,ku bakat sabar wae nepika cai soca teu katahan sing kuat namina ngumbara sopi sing kuat jauh ti kolot sorangan can karasa k mnehna antepp eweh nu ngarti hji2 acan geu nu penting mah gawe apanan
sadness,allahuakbar kecelakaan depan mata deudeuh teuing neng pke motor kesenggol mobil depan hotel bananainn setiabudi
anger,anjing emang pep hayu ulin goblog aing keur aral
fear,nyiiir serem ngadangukeun carita nu kena asam lambung kronis di cangkok coy hiiii
anger,china eweh basa pisan anjing hampura mah da menteu bagong teh lah nyusahken korona balik lewat mana siah anying sok
anger,naha ari sia make jaim sagala ka sajelema ngaku teu cemburu tapi ngirim di tuiter mewek kan goblog hakan tah gengsi mun perlu sanguan meh wareg hahaha
fear,lain wani urang mah sieun di sebut so jago
anger,anjing lamun di jatinangor sia ges ku aing buburak da 
sadness,di sapan bot karunya keur mah corona nya kabanjiran
sadness,ari kieu teh sok inget ka kolot lamun inget kolot sok baper
fear,eleuh jalanan bandung mun geus kieu meuni malem keeung pisan mana abis dr ngelayat lg hieee
sadness,nyurucud cai panon ningali perjuangan c febri lulumpatan ngudag bola umpan barutut htr nhn bow maneh hijina nu ngangkat martabat persib
fear,edan ni keueung kieu
sadness,sarap sia goblog lain nga jedog malah nararongki rujit aing nempona ge di bejaan alus malah nya kumaha aing atuh neng hirup hirup aing enyaa a hidup sia tapi mun sia maot gara gara korona ge kabeh ripuh kehed meuni ngarti ngarti sedih aing di imah
anger,deuh leyek ku aing da sia 
anger,anjing wasitna goblog bagong nga bela mu tai dasar tah wasit teh hayang di kulup diga hui boled
sadness,nyeredet kanu manah ngadangu eta bobotoh nu luka ti 30 orang gustiii
sadness,deudeuh teuing jang mugia kagentosan 
fear,isukan arek daremo moal nya sarieun euy isukan bade kaluar sing aya nu ngajieun jalanan maceut jadina weuh sarangeuk tp na da kumaha nya mun gawe mah teu bisa di tinggalkeun
fear,mbung ahh sieun gabung jeung maneh jdi odp
anger,anjir bgt mnh bighit hayang digaplok ku urg oge naha te mere nyaho tiheula pan aing jantungan dek sare teh mnh mah eweuh gawe anjir
sadness,duh gusti hujan ku hujan na ath saat knh sumur teh ni sangsara ku cai
anger,apa atuh ini teh kekinians tapi keblinger cik atuh lah nga adminan akun official persib teh rada baleg saeutik mah jangan kayak gini caranya jangan malu2in ya punteun pisan ini mah
anger,mun aya nu ngomong slow aing mah teu sieun ka corona tong panik dibawa slow ku virus mah hayang ngagorowok waduk anyinggggg
joy,min seueur tokoh sareung pupuhu anu tos ahli di tiap daerah kana bahasa deungeun cobi di sumpingan sok atoh jeung someah kolot baheula mah meun nyalurkeun elmu ka budak ngora
fear,kasubang naek beca hariwang nempo sieta
anger,jokowi teh ngaran jelema nu geus ngaruksak kahirupan rakyat indonesia ti mimiti ekonomi nepi kana hukum maneh ulah lieur ngiluan we make heste
fear,sarieun ninggali istri unjanganjing wae eh
anger,aslina min jangar kanu hulu hayam na bayangkan min salaki abi gawe di lising nya kabeh aplikasi di rijek min piduiteun teh ath zonk rk kmh abi mayaran hutang ath min kie cara na mah
anger,nu kieu tah kudu di hukum mati mah sirit na hampelas purulukan uyah
anger,sia ai geus goblok eweh obat na 
joy,sok atoh ari raat kieu teh sok manggih sendal nu palid
fear,pguh asa sieun ha ha ha kebayang di cabok nu kitu
anger,tolol panitiana akibat pandidikan tinggi tpi ngaji jadi tolol
fear,aslina mah serem urang engke ningali bingkai berita ya alloh tong kiamat heula atuh urang ge can kawin yeuh kumaha budak cucu urang
anger,teu gaduh polo mah mung babangus wungkul cenah ustadz 
joy,aslina ngeunah seuri ieu ge nuhun hiburan na mah deuk tadi ngajak ribut tatangga teu jadi gara2 geus ngeunah seuri
fear,asa sarieun kieu gusti
fear,baru aja update tentang corona bener aja kan tuh di depok 2 orang udah positif sieun
fear,enya yul sarieun kiyeu urang kawali aya odp 2an
joy,alhamdulillah pisan gusti akhir tahun teh berkah
sadness,teukaop live tweet imah almarhum kuat nyurucud wae cipanon mang ayi urg sedih kunu sejen asa kieu2 teuing ti lokasi
anger,cik euy jaga babangus sia teh
anger,salah sorangan beunget sia hicing wae nyaho siah aing beunget sia boga masalah jeng batur anying
sadness,kadang mah ngerasa teu kuat gusti pasrah we lah kumaha ge aya nu ngatur mugia tiasa iklas we ayeuna mah
fear,asli ngarinding wengi ngadenge lengser
fear,ka pangandaran jalan nu bade ge nu pas bulak belok na wengi mah asa keueung oge wa komo loba tangkal nu baradag mah
sadness,ngan bisa saukur sabar jeng sabar wae dan allah mah uninga atuh jang 
fear,tetap tenang padahal sieun nempo ombak matak malik ge
joy,abah guus endink bungah ningali rekor can pernah eleh di bpl tapi langkung bingah anjeunna tiasa maenkeun pemaen ngora
sadness,nyeri hate a meuni sedih teh hirup
fear,kok jadi serem kieu nya om lur
joy,sumbringah bel asa gamau dicuci tangan akakakak
sadness,euy ai gering di kosan sok sararedih jauh ti imah heg duit ni seret ditambah jomblo namah
joy,nikmat hari pertama menemukan campuran nikmat cincau susu alhmdulillah nikmat gusti
joy,bismillah ya allah di dinteun jumat anu barokah ieu abi bungah pisan sadayana elemen bobotoh ayeuna bade ngahiji pikeun persib jeung abi yakin persib musim juara deui aamiin
fear,balik cimahi sieun balik cimahi boga duit asw korona
fear,muringkak bulu kelek aingah ngadenge sora anak hayam wayah kieu
fear,bosen siga kieu hayang kaluar tapi sieun ih
sadness,jol nyurucud cipanon nangali status si bungsu love u too
anger,der anjing garelut jeung aing
joy,tembus lagi bosquuuu mood keur sae percintaan keur on the top nuhun gusti
sadness,emang anu boga nanaon mah bisa walakaya kecuali berusaha
sadness,plisss mayat ge punya hak sedih ajig meuni kieu
anger,asa teu kudu tunggal teunggeul gobelog da sarua kabeh oge jengkel ninggali persib maen siga kitu patut
anger,sok tah geura barorong jeruk na naekeun harga na sakalian arulah we batur hayang teh sia mah dasar calo
fear,asa keueung gempa mulai teh euy ka pulau jawa
anger,someah anjing someah isuk nyien aing kehel apa perlu iye tukang bubur ku aing kadek
anger,kehed sia anying daek cicing sia anying ceuk aing diuk didinya maneh siawwteh diuk didinya maneh kadieu ulah ganggu aing ai sia teh oooh si jelema apa monyet sih aing bingung goblog rariweh palalur da aing da gelut jeung aingggg
sadness,mung ukur ka gusti sim abdi sumerah sareng mung ka gusti abdi pasrah
anger,sumpah eta bagong meuni pabelah gunung pisan kunaon anying goblog pinggiran bogor apa kumaha 
fear,sugan teh jelema eta ngarti kana agama ari padahal mah preman meuni sieun ngadenge na
joy,di palembang hatur nuhun 2014 bisa nyaksian jeung mapag persib juara bisa ngasaan naek pesawat nuhun gusti
anger,si anjing mah diomongan teh kalah ngahereykeun
joy,selalu ada tawa gnah seuri nuhun gusti ngakak so hard
fear,anjir lalajo nightmire serem kieu dong
sadness,iyah pasrah we abi ka dae mah sok tara tiasa kkumaha 
joy,nikmat pisan serius euy
anger,mun aya nu ngomong slow aing mah sieun ka corona tong panik dibawa slow ku virus mah hayang ngagorowok waduk anyinggggg
fear,aslinya serem uy niat niis ningali nu aneh mampret ah
fear,ieu jangkrik saha meuni tarik disada na jadi keeung huuu
fear,eh aingmah meuni serem jadi sieun nganterkeun deui hahaha tapi emang keeung si daerah diya mah hawa na beda
sadness,padahal persiapan nyambut puasa teh ges sagala siap naha bet asa saredih kieu ah
anger,sakit ya anjing hakan tah goblog kumaha kalakuan sia ka aing baheula dan ayeuna sia di kitu keun ku batur hakan goblog hakan tah anjing
joy,duh tos aruwih ameung meuni bungah ngiring ningali rariwehna weh abdimah 
anger,goblok anying teu boga tangkurak pisan 
anger,nyaho sia mun aing ambek sia ge bakal sangsar
anger,atuh tong mewek kucinta atuh bro geuleuh siateh jalu maenya jalu mewek goblog lemah pisan
sadness,sedih kangmas aslina ku situasi kieu mah nyak ya allah abi kadang lalai jumat an ayeuna mah meuni karaos teu ka mesjid aya suara2 ti mesjid teh meuni asa saredih teu tiasa netepan
joy,alhamdulillah hahahahahahaha bari seuri asa bodor mah da antique
fear,sarieun ninggali istri unjanganjing eh
sadness,wasa ninggal ade damang teh
sadness,uing ge baheula anggota pramuka kieu2 teuing jadi asa sararedih uing mah
sadness,lain mendramatisir tp emang kanyataan teu walakaya ngadangu suanten si coach
sadness,ya allah ngan kur kaanjeun abdi sumerah neda katenangan jiwa abdi nyaah kaanjeuna 
joy,tos sumping ka majalengka di pangkas rambut passer bingah ningal na tiasa ka pendak sanajan sakedap
anger,bangsat maneh tube nyaho te
fear,peuting cijahanya pedalaman uka nganter ka imahna peuting keeung
sadness,kapungkur ningali na jadi sedih min inget ka rerencangan pagawean teh ngaliwet sisi wahangan kaleresan kuring urg lembur ayena pada karolot kie neangan hirup masing langkung 20 thn teu parendak
joy,sigana barudak kumpeni keur ngagakgak ningali kalakuwan urang 2an kang
anger,ai sia dibere hate teh menta jantung kumaha tangkurak sia weh eyy kitu jelema teh edan 
joy,asa bagja ngangge acuk ieu di lembur batur asa teu aya nu ngangg salian ti abdi kang
joy,alian manggih duit tina pesak calana nu geus lila aing bieu men manggih majuta ni asa bagja euy aslina
sadness,sedih banget ya alloh karunya teuing teu aya nu jajan sing sehat selalu mang lancar terus rezekina amin
sadness,duh gusti abdi sumerah diri waruga jeung sukma asal ti anjeun jaga ning geto balik deui mung ka anjeun
anger,ampun sia meni teu bisa di keheula keheula aing teh lain rek ngababu ataupun rek holiday ka imah tai teh aing aya tugas isuk isuk dititahan di keheula keheula gandeng sungut teh rawing anying
anger,di caffe pelatih wani manajemen ngejedog keneh laina di dukung apa kummaha asa meningan si gw meski goblog tapi maneh na bebeakan ngabela tim jeung supporter na didieu mah kalem weh ngudud bari cing calengir bagong
anger,naha nyieun pinapsueun nya
joy,bari ngupingkeun lgu dina samak salambar pas heu rt cinggir panas2 goreng pisang nikmat dgn kecapi suling pas
joy,tah eta seer bersyukur anu penting hahahaha tos ah mening heurey enak nich pagi pagi udh babarakatakan
joy,aslina teu apal apal acan kajadian naon pas ningali tl loba nu nga gerung meuni bahagia kieu aing oe
joy,bismillah ya allah di dinteun jumat anu barokah ieu abi bungah pisan sadayana elemen bobotoh bade ngahiji pikeun persib mugia jeung abi yakin persib musim ayeuna juara aamiin
anger,atuh titah saha tangkurak sia mantog kaditu omongna sia diundang raja salman jeung boga visa unlimited hiiih jd ngegasss aing ku jurig jarian iyeu teh
joy,teu kuat nyeuri kulit beuteung babarakatakan mana di tempat gawe keneh aing
fear,aduh ngaderegdeg gini euy sieun
sadness,sok nyeredet kanu manah ari ngadangu sumedang 
fear,waduhh ieu ceritannya saruaa sama posisi rumahku sama sama suka ntn dvd sendirian rada keeung geningan walahh
joy,bismillah ya allah di dinteun jumat anu barokah ieu abi bungah pisan sadayana elemen bobotoh bade ngahiji pikeun persib jeung abi yakin persib musim ayeuna juara deui aamiin
joy,persib 2 0 persiwa 2009 alhamdulillah ngora keneh urang berarti
sadness,istighfar atuh pak teung teuingan meuni karunya ka rakyat
joy,tos cekap bagja boga boga baturan siga maraneh ge teu menta nu lewih sahabat mh lewih ti sagala2na
sadness,oh jadi gini kelakuan urang bebelaan ngadekem dikosan nahan balik ti jakarta ngarah teu jadi carrier tapi kalakuan maraneh kitu teu solider urang teu balik maenya maneh balik karunya kolot di lembur rentan virus atuh gais cape lah ngomong jeung nu teu paduli ka tasik
fear,aya naon coba jeung lembur abi seeur keluarga janten asa hariwang kieu 
joy,ngiring bingah ninggal ibu nagara sareng bapa akur
fear,pajauh sakedung ge asa melang hariwang wayahna kasep geulis anak ayah demi tugas ku ayah dikantun
fear,wengi lur asa hariwang jeung galau yeuh di jero karung nempo komposisi pemaen asing persib tong nepi meuli ucing
fear,lain urang teu percaya urang mah sien maneh nyaman jeng nulain
anger,engke yeeeh nya budak teh teu beunang dibejaan geus heup heula geura uulinan na peperiheun kalah gering sateh nu balangsak teh lain sia hungkul bebel nepaan batur engke nyusahkeun sarerea kehed teh
anger,ayeuna naon sih anying riweuh pisan si bagong sia pengangguran mun teu nyalahkeun pemerintah nyalahkeun awewe insyaf sia teh zuma sia tah akhir zaman lainna neangan gawr kalahkah komen ig nyinyir deuih si anying guna sia hirup
anger,goblog sia anjing abu janda setan modar sia goblog
sadness,sok ujug2 asa sararedih asa waas tapi duka kunaon kadang2 lamun tos kieu teh hoyong uih ari di bumi mah asa diubaran
sadness,akibat loba teuing pulah pilih niatna hayang neangan nu leuwih tapi akhir na sakur menang kapeurih
sadness,saredih pron sahur na dikantin rumahsakit 
fear,beban jeung tanggung jawab karasa badagna matak muriding bulu punduk ningali kalakuan mahluk jaman ayeuna 
anger,si anjg mah te isuk gableg kaera ges puguh teh puasa kalakah nyien piomongen pisan
sadness,cik atuh lah tong nepi ka di siksa ges cilaka harta benda aya nu mawa keneh dek nyieun sangsara meni miris nagara kaula manusana keneh loba nu tega ka sasama
anger,nying apal teu rencana indung sia ge nyieun beunget sia rencana saling colok goblog kakarek jadi babangus sia ngan hanjakal gagal jd jalma bahan cakcak sia mah kalah jd manusa 
joy,di imah alhamdulillah sabenerna diluar dugaan edukasi tentang wabah covid 19 ternyata geus nepi ka pelosok matak teu aneh di masyarakat urang loba nu geus kabangun kasadaran na nerapkeun pola hirup jeung mariilih cicing jadi lain pedah kasieunan sih
anger,naon atuh anjng naon geus nyiar pinapsueun isuk keneh
joy,meuni asa bingah ningal sadayana meuni guyub mamah ririn iki p iki spot sohib teh yan bhasajan dzannur dhemasda 
sadness,teu wasa ninggal foto si cutlen jadi cirambay gws cutlen yah ke ku om igo diajak jalan dei ninggalan nu aneh 
joy,meni sok atoh mun aya si mimin datang pas teu boga quota pas gimana gitu wkw
joy,alhamdulillah tiasa kempel meskipun tambah sibuk
anger,goblok anying teu boga tangkurak
anger,yg salah bkn pemaen fix manajemen goblog bisaca soal pemaen nya kitu skill roggomah butuh ewwuh andelkeneun komo er8 ngandelkeun paadu awak da eweuh skillan masa aktif habis
anger,si pokis teh ajig ka rakyat weh bisa tunggal teunggeul ai ka koruptor teu ditenggeulan ajig kuduna koruptor pas ott teunggeulan lah
sadness,asa sararedih kieu taun bade boboran teh bakal sono ka sasih romdon mugia urang sadaya tiasa pendak deui sareng romdon payun
sadness,ya allah liat org mninggal sok inget ka kolot hyang blik we da hyang ngrus kolot mmh hmpura
sadness,sedih cing demi ningali berita palestina 
sadness,clak cai soca acan dikersakeun kanggo paturai tineung clak cai soca
joy,bingah gaduh wargi tos janten penceramah muda ditambih mirif rhoma irama barokallah mugia disehatkeun
fear,apa kabar ciamis sedi aku tu cape ka tasik kudu ameng na wae bumi caket alun2 ge jam 10 asa keueung tiiseun
fear,anu kacirina sok senang senang bareng hreupeun urang di omongkeun tukangeun mah komo deui urang mereunan nya asa sarieun kieu
fear,wengi ngeri oge ngadenge lengser
fear,backroundy serem jd ngaderegdeg yeuh 
fear,anjis aslina di sukajadi jadi keeng kieu siga di hutan
anger,teu paham pemikiran na sa bajingan aing sa begundal aing sa bangor na aing teu nepi boga pemikiran kieu bangsat teu sieun ka malaikat meuren sia teh goblog aduh anjing ih bangsat babi binatang 
fear,walahhhh salah wktu macana wayah kieu jd we harap harap cemas beuki hese peureum sieun diphpkeun
sadness,nah kitu meni sedih ongkoh mahasiswa tapi mikirna kitu keneh 
sadness,peuting mun ker peting hiji komando mah kieu jadina asa nyeredet kanu manah euy mun inget kanu kajadian nu
joy,alhamdulillah sehat baca status na tambih sehat da seuri wae ngabarakatak hahaahah
fear,saya pernah kaditu pas backpacker nyalira tujuanna bade ka tebing breksi tapi pas jalan uih ka kota deui ningali plang candi ratu boko dongkap rada sonten emang rada muringkak sih ka jogja
sadness,sok saredih ningali nukieu teh da
fear,udah dirumah sorangan di dekat rumah saya ada yang inalilahi asa keueung
joy,bari ngupingkeun lgu dina samak salambar pas pisan heu rt cinggir panas2 goreng pisang nikmat dgn kecapi suling pas 
anger,jadi ieu teh gara gara sianya sia nyien ulah teh bajingan pisan tong kitu gera hereyna teu lucu teu asup sumpah ngarti teu bangsat aing jadi teu bisa kamana mana gara gara sia anjing goblog pisan sia bangsatttttt 
fear,obaa nu ngaromongkeun un jadi bulu kuduk urg ngararapung sieun ngke urg pas un sarua 20 paket 
anger,halah babangus sia bebel
joy,duh aruwih ameung meuni bungah ngiring ningali rariwehna weh abdimah
sadness,inallillahi mudah an teu aya korban bener nya harta mah teu aya nanaonan dibanding kuasa alloh mah
joy,ngeunah seuri maca ieu nuhun wa stdsiliwangi hiburan na semoga bobotoh makin berkelas
anger,pedah naeun keuhel ka aing ari aing nyusahkeun naon ka sia bisa2na maen magic t zaman bro k aing mah moal mempan nu kitu mah
anger,selama masih bisa ku omongan mah di omongan mun teu bisa ku aing buburak basecamp na tingali weh
sadness,keur datang bulan katamabahan nagara maburadul atuh beuki haneueul
fear,walahhhh salah wktu malah macana wayah kieu jd we harap harap cemas beuki hese peureum sieun diphpkeun
anger,kabiasaan jelema indo munteu menta hampura kelaripikasi weh bengetan ajig aral aing mah 
sadness,ti mangkukna kamari jeung isuk2 hate geunah hayang ngajerit ti ayena mah ka harepna hayang seri cik tarik tadi
anger,eh anying sia goblog masih pagi performa rusak anying gusti allah nu agung tah tingali sia anying goblog bagong jadi 66 dari 100 ah si tolol kalakuan siga dajjal apal aing ge sia loba duid tapi tong kitu anying kehed lah
joy,nonton angger hayang seuri kumaha atuhnya da sekeluarga raresep ucing diditumah
joy,teu kuat nyeuri kulit beuteung babarakatakan mana di tempat gawe aing
anger,paling rudet ningali babaturan sinchan manyun hayang neungeul
joy,duit poho asa manggih duit sok atoh hahahaha komo manggih na gocip sok sering hahaha
joy,ningal lanceuk geus cenghar meuni bungah
anger,sia mah wani tukangeun ahaaaay lucu bgt kamu pgn nyabok beunget sia hahahay sia iri ka urng watir teu boga bbtran nu nyaa tulus ka sia 
sadness,asa saredih ningali jero dompet mun tanggal sakieu teh meni eweuh batur na isi na teh
joy,asa bingah ninggal istri rambut pondok teh
fear,muringkak sagala bulu mun ngadenge lagu lengser wengi anjislah
anger,ayeuna sia ngomongna rek milih aing mun sia putus jeung nu buktina sia kanu sejen koplok lah ngahuntu hungkul siamah
joy,nembe nuhun ieu abi nyakakak tos lami diperantauan mendak basa ieu
joy,ai malem minggu t h sok atoh lah atoh bag an ngaronda d
sadness,mangkat macet teu maju teu mundur alhasil motor fi simpen di deket sawah asup menjelang akhir babak 1 eh aliraan babak ka 2 na sedih kahujanan ban bocor balikna endah pokonamah iyeu
fear,sekitaran jln moh toha hujan ngaririncik mana sepi mana poek duh gusti asa kareueung kieu
anger,tuman jelema kieu mah cacag siah ku aing 
joy,nuhun 2 poe ieu loba hiburan pikaserieun ngaliwat di tl
joy,alhamdulilah bingah ninggal kang themfuck jeruji anu ayeuna hijrah smoga ttep istiqomah kang
joy,nuhun gusti nuhun mamah nuhun papah mugia dipasihan rezky langkung ti sakiye
joy,hatur nuhun pisan gusti allah hujan badag
anger,di galey ku aing sakali kali mah kabina2 sok sugan aya nu pangmelakeun sakalian dirempetkeun kuaing kagok
fear,aya naon ieu meni sarieun kieu punten naros
sadness,asa wasa ninggal na oge matak peurih kanu hate
anger,sagala dihakan da china mah aral aing corona can leungit geus aya nu anyar
sadness,asli kaduhung nepi teu bisa sare saminggu mah jaba anu perform aralus ah kacida
sadness,sedih di tahan perih di lawan tetep seuri walaupun hate nalangsa loba kanyeuri lain keur sandiwara tapi sekedar nyoba tegar tanpa loba nyarita kasasaha
joy,anjis gol bikin aing senang leuwih senang tibatan tadi ningali si mantan dipegat lising
joy,alhamdulillah pami sodakoh aya wae babalesna langsung anu langkung nuhun gusti nu agung jumat ieu berkah
anger,biasana nu hese bebel teu daek cicing di imah teh rata lalaki siga nu kuat wae eta imun lamun geuring weh minta tulungan na ka awewe cing athu para lalaki ngajedok di imah ulah bikin ripuh
sadness,ninggali mamah uwih dagang ti pasar ujungberung meni sedih naha make jeung dtutup sgala tinggali supermarket meni buka dugi k wengi d lebet supermarket oge teu sadayana sembako hampura curhat da abi mh jalmi bodo jd bisana ukur ambeuk kbegung hungkul
sadness,ya allah liat org mninggal sok inget ka kolot hyang blik we da hyang ngrus kolot mmh hmpura pisan
fear,anjing eta nu paeh main komp serem aing ga akan begadang 2poe full deui ah sieun kajadian sarua pisan kronologina jeung aing
anger,ka deuleu mang dadang atuh ah sok pinapsueun keur ka bagi teh
sadness,ku tirisna oge tos teu walakaya teu sareng banjirna ka dulur ka baraya di kota hujan iyeu janten berkah panyinglar si korona di lembur
anger,yeuh dengekeun ku sia aing mah tara ngaganggu hirup sia tapi lamun sia ngaganggu hirup aing dagoan babales ti aing 
anger,sok hayang neungeul ka jalma nu so osan teh da gaya di gedekan euweuh ka era
joy,tiap dia nelponin aku ke esia yg 375ribu aku sok babarakatakan ngadenge si eta ngocoblak itu yang namanya di sekil huft malem
joy,kita juara sejarah tersaji di pakansari hatur nuhun prestasi persib puteri kalian juara pertama di liga puteri pertama gareulis jaragoan we love u
anger,naha ari sia make jaim sagala ka sajelema ngaku cemburu tapi ngirim di tuiter mewek kan goblog hakan tah gengsi mun perlu sanguan meh wareg hahaha
joy,ningali kamu putus jeung kabogoh na nu goreng patut itu ibarat maehan balak 6 jeung balak 0 bungah pisan anjir aslina
sadness,wahh kasian teh meni asa saredih 
fear,wengi tos pisan ieu cibiru teh jauh palaur seeur nu teu leres
joy,alhamdulillah katampi pisan kang haji
fear,ilustrasi musik na alus pilem pki teh teu bari ningali gambar oge geus pikasieuneun jaba hayang modol sok sieun di bak aya pki
sadness,beteung geus asup kana kopi yaallah padahal ngeunah pisan tapi ripuh
anger,ka mesjid biasana ge tara jumatan sateh goblog giliran dititah jumatan di imah pahela hela bagong siah
joy,si pujaan hati membawa kejutan nga sms gitu meuni bungah pisan hate teh kamari
joy,si bapa ieu diem diem tapi sakalina bicara pikaserieun pertahankan pa walapun tidak jadi wakil yg baik setidak nya jadi komedian yg bisa menghibur warganya
joy,bungah nepika cireumbayan demi alloh ningali bobotoh nuju berjamaah solat di gbk
fear,haduhhh asa keueung kieu ayeuna lila di cai teh mah euy asa muringkak murinding bulu taeun ieu teh heuheuheu
joy,alhamdulillah gusti akhir tahun teh berkah
sadness,abdi mah sok sararedih lamun ningali batur ngangge acuk anyar abdi mah teu gaduh acuk lebaran
sadness,nun gusti gofuru rohim mun ka gusti abdi sumerah 
sadness,satuju ieu ojol mah bs d tingali msh bisa canda tawa bari nalongkrong d warung kopi d sisi jalan leuwih sedih ningali tulang becak nu hulang huleng bari nundutan diuk na becak na mun boga duit leuwih mah hyg mere tp da kumaha abi ge ripuh pak
anger,bieu aslina maruk na beragama teu make akal kitu garelo jelema teh wa lieur urg nempo aya jenazah corona dek dikurebkeun warga2 pada nempoan ngarumpul coba mun kieu wae man indonesia jd rangsakna ku corona
anger,anying gelud wae sia teh goblug
fear,bae bae sieun kumaha sorangan te didieuk diem bae
fear,urang ge bakat ku sieun ek pindah imah 
anger,teu dulur teu batur nginjem duit teh ukur bisa menta na giliran mayarna ngadon ngaralengit keur loba pangabutuh kieu sok matak pinafsueun pajarkeun anu butuh duit teh maranehna hungkul mereun 
joy,hatur nuhun teteh atos ngabales mention ti abdi bingah pisan ih ku abi di doakeun moga teteh succes selalu amiin sami2 amin
joy,enjing hatur nuhun gusti nu tos maparin karunia ka abdi dina dinteun ieu mugi abdi kenging nu langkung sae aamiin
sadness,sing karunya kanu dilembur mun arurang benang virus saha nu rek bertani 
fear,geus kolot kieu ngadenge iklan nightmare side di ardan make aplikasi android keneh keueung ih
anger,dina fb tong ngabangus bisi didagor ku aing samaruk aing sieun meureun ku anu leuwih gede ti aing
sadness,uwow hayang ceurik ajiggggg perjuangan aing jang awewe sia sia nyeri hate
fear,asa hariwang di bandung nempo alam dunya kiwari geus hujan deui sebagian wilayah nju ka banjiran deuih
anger,orang bandung yeuh ngerakeun pisan si anying
anger,nareangan pinafsueun wae ge aranjing teh isuk keneh
sadness,ikhlas tapi masih wasa ningal fotona wilujeng bageur mugia sing ditempatkeun dina tempat anu sakuduna
anger,sekarang dah puasa full tapi sedih anying da gara2 si corona romadon teh sepi we ah teu kieu romadon di imah di rumah kahayang aing mah siateh corona goblog
joy,hatur nuhun gusti dinten iyeu abdi dipasihan kabungah alhamdulillah cag ach
sadness,sok saredih ari maca berita nu kalaparan teh 
sadness,sedih siah ningali beungeut coach indonesia tegang begitu huhuhu
fear,asa hariwang kieu lalakon hirup teh asa nyorangan asa ieu mah 
fear,meni pikasieuneun kitu nya kinten2 sabaraha minggu tah ibakna
joy,alhamdulillah 3 point nuhun gusti nuhun persib 
joy,nembe sumping ka bumi persib kengeng asa bungah kieu ayeuna poe nuhun pisan
anger,babangus teh meuni ngeunah eta engke si mamang ge ka kepret ku sutet modyar
joy,alhamdulillah dianggap pemerintah jadi urang sugih
joy,nyi cenah teh ayeuna tepang taun nya aduuh meuni bungah euy anu happy bday sing bageur seueur rezeki sareng pnjng umur nya
anger,marantog sia anjing baledog ku aing sia kehed goblok teh ah 
anger,sia ngomong kitu sakali deui didagor siah sirahna ku aing getih dibales getih tapi mun maneh ngarahetkeun manah orang sunda tepi kamana ge ku aing diteang bisa tenang
anger,naha hese pisan dibejaan teh makin geuleuh aja aing mah singsusingdem nage dirumahaja sygku ngajedog anying ngajedog 
joy,muhun nuhun alhamdulillah asa kumaha nya sesah nyariosna bingah
fear,sarieun kieu akhir teh loba nu ngagerung taun
sadness,wasa ninggal org nu dipikanyaah nangis perih hate teh
sadness,inget ka kolot inget ka kolot ukur bisa ngabayangkeun poe ieu kuring nyegruk dina lahunan pun indung ngedalkeun kabeungberat lalakon hirup jeung peurihna hate menta rido nu jadi indung jeung bapa najan jadi kodratna tinu kawasamah hampura abdi
joy,tiada yang paling nikmat mandi jam 4 subuh dan nunggu shalat subuh abis itu tidur lelap seger pisan enaaaaak
sadness,curucud cai soca kiat eungap duh
sadness,samemeh aya ucap ge karasa ku maneh ti kolot samemeh haneueul nu engke ngabejaan urang gera penta hampura ti nu jadi kolot ayeuna
joy,assalamuallaikum sampurasun alhamdulillah meuni bingah ningal kang dedi turun langsung ngarajia miras 
fear,garut kota na dmna sih sarieun teu narurut pisan titah caricing teh
anger,si ardi ripuh ki si vizcara ajig di bantuan wae nyerang belul paenkeun febri lah ajig geleuh aing ningali s vizcara
fear,ngadangukeun ardan meuni pagojod antara sieun jeng embung ngadangukeun tp volume radio geus terlanjur tarik sieun anjir 
joy,duit poho asa manggih duit sok atoh hahahaha komo manggih na gocip sok hahaha
anger,rudet psbb teh kabeh tempat dahar 24jam tarutup
fear,poe asa keeng kieu euy ayeuna
sadness,ku tirisna oge tos walakaya mugia di lembur sareng banjirna ka dulur ka baraya di kota mugia hujan iyeu janten berkah panyinglar si korona
fear,aslina mun jalan dinya ge asa keueung
anger,beunget aing goreng karna allah beunget sia alus karna editan bangga anjing
joy,alhamdulilah bingah ayeuna ninggal kang themfuck jeruji anu hijrah smoga ttep istiqomah kang
anger,sangeunahna kieu nu ngomong ari jelema beunghar mah gobpis goblog
joy,meni niat pisan ieu mah nu nuju seueur kahoyong dugi kaditu kadieu ge dibebelaan asa inget basa eta pernah kitu oge jauh mela melu diturutkeun ari kr aya bageur na mah kacumponan oge nu dipikahoyong teh nya wareg nya bungah nyaah pisan pokona mah hehe
sadness,mani kuat nyurucud cai panon ningali si jalu ngagoak sing janten jalmi soleh jalu 
sadness,nu mere kahadean jiga bantuan tangtu kabeh ngarep balesan cukup hargaan salila dirina aya tong nepi nyieun pamolah tur goreng lampah nu matak raheut manah beda jalma beda sipat nu jadi ubar lain cukup ku sabar
anger,ribut jeung aing sia
anger,anjing aral ai sia hayang naon ti aing di kepret ku aing sakali mw balad sia nyerang ka aing 
