Emotion,Text
anger,naha ari sia make jaim sagala ka sajelema ngaku teu cemburu tapi ngirim di tuiter mewek kan goblog hakan tah gengsi mun sanguan wareg hahaha
joy,alhamdulillah y allah ninggali kolot bingah mah ngiring bingah
fear,merapat euy aing ngadegdeg sieun aya nu wawuh jeng mawa helm deuih
joy,makasih banyak foto sudjiwo tedjo yg diedit jadi jack sparrow alhamdulillah seuri urang
sadness,sedih 2x45 full nangtung di tribun timur luhurna pdhal meli tiket sarua siga batur tp teu menang korsi pasedek sedek oge
anger,tah ya coba mikir yg masi bisa bisanya nongki otak sia dimarana anjg teu ngarti cik tingali goblog ku saria tong ngarasa masi muda sehat padahal mah kan gatau maneh matak ripuhh kehed ges saria cicing di imah kehed teh kena imbas weh ka nu kolot ibu bapa kakek nenek matak ripuhh kehed ges saria cicing di imah kehed
joy,alhamdulillah hade boga gubernur teh euy
fear,ga kebayang kl jadi penduduk di sekitar gunung merapi pasti sieun ngaderegdeg kl mau aman hrs ngungsi minimal 20 km
fear,keueung sih lamun bener komo lamun na pake umum ayena kan te terang pas naek kendaraan umum nyebar kanu sanes dinu sanes ka sebar hih te malikir jelema teh barelegug ka garut
sadness,bari jeung ngarti naha puguh2 cimata ngeclak kana pipi inget indung bapa nu tos beda alam ya allah gusti ditempatkeun disorga
sadness,bieu ngawadul jeung adi ngabahas man hanna nu rek lulus smp r k lanjut kamana jeung hayang ka hareupna kumaha ningali r spon man hna kuat wasa sabab manehna geus gede wa jeung urang can jadi conto anu bener
fear,naha nya abi mh sieun ngadanguna asa horor
anger,fabiano teu main pisan jeung ges tuir kitu dipertahankeun ai mas hariono dipiceun ngutek goblog atulah persib
fear,naha nya naon maksudna ieu teh ngadon bentrok sarieun indonesia
anger,dear jelema anu hese dibejaan cik atuh anjir ngajedog weh sateh tong nyiar nyiar panyakit kehed tong nambah gawean perawat rumah sakit anjir karunya sia nyaah ka awak sorangan hah di imah ngajedog weh di imah lalajo india tah di antepe sinteron bawang bawangan
fear,dek ngagoreng mepi ka lumpat lumpat na ngadenge sora guludug
joy,sakaw yang nikmat meuni luar biasa kitu barakallah kang
anger,ka indonesia anying tangkurak tong ngabongohan ku bedil samperken aing di leyek ku aing tangkurakna siah
sadness,sing jadi perah tina perih ieu sib sing jd obat pil pait teh urng mh ukur bisa ngadoakeun sugan ari nu d nyerikeun mh d kabul ku gusti sing menang sing sumanget snjan ku batur d licikan hate mh ngajerit ninggali d kikitu ku batur teh
joy,sumping ka majalengka di pangkas rambut passer bingah ningal na tiasa ka pendak sanajan sakedap
sadness,ajig ieu ci panon ereun2 ngurucud
fear,meunang sih tapi anggeur asa hariwang ningali maen mah teu jongjons
joy,kunaon ari timimiti kaptenna mas har teh sok atoh jeng optimis
sadness,kadang jadi awewe teh lelah lelah menipu awewe memang penipu mereka sok pura2 bagja padahal hatena nalangsa 
sadness,abdi ngangkeun kana dosa abdi mugi gusti ngahapunteun ka abdi margi teu aya anu tiasa ngahaputeun kana dosa abdi kajabi gusti
sadness,sabenerna masarakat kudu bisa nyokot pelajaran ku aya bencana alam samodel longsor jeung banjir teh naha bumi urang meuni tega kitu nganiaya ka manusa lamun diregepan ku urang pan bongan kalakuan manusa sorangan anu tiheula nganiaya alam 
anger,aslina maruk na beragama teu make akal kitu garelo jelema teh wa lieur bieu urg nempo aya jenazah corona dek dikurebkeun warga2 pada nempoan ngarumpul coba mun kieu wae man indonesia jd pang rangsakna ku corona
anger,baso malang didagoin ti teu dateng2 anying ker eweuh duid mah malah datang anying si emang teh embung duid anying cik atuh kamari pas aya duit pasti aing beli ayeuna kamari anying dasar sia anying hilih dasar anying
sadness,sok ujug2 asa sararedih asa waas tapi duka kunaon kadang2 lamun tos kieu teh hoyong uih heula ari di bumi mah asa diubaran
sadness,ngadangu indonesia raya asa hayang leweh ai di imah asa hayang modol di negara batur
anger,henteu anjing mahal goblog na teh aing padahal antrian hiji disorobot ka nu nembak tungtung na jadi nomor 73 bayangkeun ku sia perhari sabaraha tah ti nu nembak
anger,sia mah loba alesan anjing janji2 tai hakan hakan tah jani cing waregg
anger,nying apal teu rencana indung sia ge nyieun beunget sia rencana saling colok goblog kakarek jadi babangus sia ngan hanjakal gagal jd jalma bahan cakcak sia mah kalah jd manusa 
anger,anying asa hayang neunggeul batur
fear,jam 2 am nih jgn kedap kedipin lampu jd asa hariwang 
anger,ngeliat beunget mnh teh asa hyng nijek
joy,sekarang baru ngerti kenapa siang bilang amanlah deket ke jkt nuhun teteh nuhun kang emil nuhun jabar meuni bungah terharuuu tadi
sadness,sakapeung mah sok hayang ngajerit maratan langit ngoceak maratan jagad 
fear,ngabirigidig sieun kana bedil sareng bedog
anger,di imah biasana ge jumatan sateh goblog giliran dititah jumatan pahela hela ka mesjid bagong siah
sadness,duh gusti abdi sumerah diri waruga jeung sukma asal ti anjeun jaga ning geto balik deui mung ka anjeun
sadness,hapunten ya alloh abdi kapaksa ku wasa ningal istri sareng pun anak astagpirullohaladim
joy,nembe nuhun ieu abi nyakakak lami diperantauan mendak deui basa ieu
sadness,ngajerit hate ge ai hrp anger wae kieu mah btr mah moal apal jng moal bsa ngarasakeun
fear,beja2 ke ma laa manii sieun ngadenge na ge
joy,ayeuna dulu mah nya nepi ka bosen aih ningali justin di tv teh eh mah bungah pisan mun ningali
anger,aya aya wae atuh dukun ah ngeraken daerah pasihan hukum nu ngarah jera pak pol asa kacida
joy,makan di warung sunda kuningan siang ditembak ku kopi hideung panas duh asa bagja pisan bebas asa merdeka
joy,gue sebenarnya gak mau berkomentar pada kalian berdua karena tabu tapi aing teu bisa nahan hayang seuri ngabarakatak bahahhahahahaha 
anger,ieu para partai kamarana aranjing teh disaat kampanye we barijil bagi2 kaos sembako dll ari waktu na keur kieu areuweuh pisan kontribusi na masker2 wae mah atuh babagu da moal sahrga nyieun kaos partai meuren masker mah 
anger,tangkurak sia kekey anjing pantes mereun sia kikituan
joy,asa bingah ninggal istri rambut pondok teh
sadness,ku bakat sabar wae nepika cai soca katahan sing kuat namina ngumbara sopi sing kuat jauh ti kolot sorangan can karasa k mnehna antepp eweh nu ngarti hji2 acan geu nu penting mah gawe apanan
sadness,di turih hate peurih asa raheut manah asa ka panah urg ingkah lain nyaah hampura geus cape euy
sadness,karunya ka juminten ai kudu dugdag mah
joy,nuhun pisan ieu ngeunah seuri bangsat
sadness,cai soca teu kariksa rahet manah nu teu kahaja mugi janten pangampura ucap lampah nu teu kajaga tur samudaya kalepatan wilujeng boboran siam
anger,sakit ya anjing hakan tah goblog kumaha kalakuan sia ka aing baheula dan ayeuna sia di kitu keun ku batur hakan goblog hakan tah anjing
anger,sok pinapsueun ker teu baroga duit teh
fear,merapat euy aing ngadegdeg sieun aya nu wawuh jeng teu mawa helm deuih 
joy,nuhun gusti nuhun djanur nuhun pangeran biru rangga mang ayi persib juara di gbk 
sadness,sok ujug2 asa sararedih asa waas tapi duka kunaon kadang2 lamun tos kieu teh hoyong uih heula ari mah asa diubaran di bumi
fear,grgr corona gw jd rada males buka twitter iyasih cpt bgt dpt info baru tp atuhlah lieur aing ningalian corona corona corona wae jd sieun 
joy,ngakak ieu ningali wawancara the jak ni bungah asa juara liga cempyen kamana atuh koplok
joy,cape beteung yah nyakakak sama khs 
joy,naha aing eureun ieu seuseurian nyak ningali pidio ngadoa neno
sadness,ning kie nya sing di kiatken manah abdi alloh masihan jalan kango diri anu kr ngoceak ngomean kaperih
anger,urg sok ngahargaan tp btr beut marulang tai ka aing aranjing ka batur
sadness,ku tirisna oge tos teu walakaya mugia teu sareng banjirna ka dulur di lembur ka baraya di kota mugia hujan iyeu janten berkah panyinglar si korona
fear,banyak mobil pemadam ke arah barat ngaderegdeg sieun 
anger,sia deuk di palu ngaduruk bendera tauhid kadieu datang siah loba di dieu cobaan ku sia duruk dihareupeun jelema loba pengungsi anu keur kamusibahan mun sia teu modar saharita berarti sia jago ditungguan siah ku
joy,lanjutkan om abi bingah ninggal twitt na om menghibur jasmani sareng rohani nuhun om
fear,muringkak sagala bulu mun ngadenge lagu lengser anjislah wengi
fear,sugan teh jelema eta ngarti kana agama ari padahal mah preman meuni sieun ngadenge na oge 
sadness,sarap sia goblog lain nga di imah jedog nararongki rujit aing nempona ge di bejaan alus nya kumaha aing atuh neng hirup hirup aing enyaa a hidup sia tapi mun sia maot gara gara korona ge kabeh ripuh kehed meuni teu ngarti ngarti sedih aing
fear,rada ngeri oge ngadenge lengser wengi
joy,alhamdulillah meuni nikmat kieu raraseun th nuhun gusti masihan jlan nu sae 
joy,ngabarakatak tea seuri teu eren haha
joy,mhn kang jumat kamari aya broadcast wa ti kec jumatan di tiadakan di kec abdi kamari pengurus masjid rapat ngabahas jumatan dinten ieu koordinasi sareng pihak terkait alhamdulillah dinten ieu tiasa jumatan diterapkeun oge standar pencegahan
anger,pikasebeleun aing ningalina meuni kuingin centang bengeut maanneh
sadness,kiat muragken cai soca nyuhunken ampun ti sdya dosa
joy,ngeunah seuri gini ey ningali yg bobogohan pasea ditl sing putus lah aa nampung kok
sadness,sasapoe di kosan teu dahar sangu sieun aya korona yawloooo peurih amat iyeu hirup
joy,hebat si jenong di aussie aya bari ajrut tan huhujanan meuni bungah heheuy dedeuh
sadness,sabenerna masarakat kudu bisa nyokot pelajaran ku aya bencana alam samodel longsor jeung banjir teh naha bumi urang meuni tega kitu nganiaya ka manusa lamun diregepan ku urang bongan kalakuan manusa sorangan anu tiheula nganiaya alam
joy,sekarang baru ngerti kenapa tadi siang bilang amanlah deket ke jkt nuhun teteh nuhun kang emil nuhun jabar meuni bungah terharuuu
joy,ngaraos bingah ningal hasil karangan murangkalih kelas tilu
joy,bungah kie ningali si david laly uy lawan persiba mun nyien gol dei kawas kitu edan 
fear,meuni sarieun ya allah liat berita 
sadness,istighfar atuh pak teung teuingan meuni teu karunya ka rakyat
joy,ngeunah seuri ngeunah seuri sareng barudak pat 01 mah hahaha alhamdulillah
anger,geus siga itali jeung korea mah kadaruhung siah teh kehed geus d bere himbauan kieu teh narurut
anger,geus ka prediksi sih bakal eleh tapi di jojoet jiga kieu atuh bagong sahenteu na boga ka era jeung aya perlawanan atuh goblog aral anying
sadness,sedih euy meuni sadgrel kiyeu kita teh
fear,anjis aslina di sukajadi jadi keeng kieu siga di hutan
fear,wah bawa bawa arda wani urang mah jer sok weh maneh aja
sadness,bari ngusapan tonggong si mamski teh teuing kunaon rarasaan teh nyaman ai geus diusapan ku si mamski teh nu asalna biasa wae jadi sok saredih aing ka kamar loba kenangan eta foto foto alika puisi puisi aing keur alika teu kuat aing ceurik di kamar di kamar
sadness,rumasa diri loba kurangna iwal sumerah neda hampura ka pangeran nu kawasa
anger,gera modar lah boga indung the ijid anjing n tibaheula aing ngadoa keun indung cing gera modar anjing jauh di hidup aing teu rugi
anger,pulang atuh teh ai kamu nanaonan cicing kuatka 3 jam atos sok uih nya teh enke jalmi na urg kadek weh aral kieu aing mah gusti kuatka teu ngahargaan
anger,jaga ka batur babangus kade bisi
sadness,sumpah beneran ngoceak ieu manah sedih 
fear,di ciwaruga odp covid19 udh ads tmpt kosan aku ih sieun pgn balik nguli langsung tp takut
sadness,dek ofline ah smpe match berikutna asa sedih ningali persib ningali tweetan asa nyeredet knu manah 
sadness,nu matak nyeri kana hate ningali nyurucudna cai panon anu jadi pamajikan deudeuh teuing bojo akang
sadness,innalillahi wainna ilaihi roojiuun deudeuh teuing jang
joy,dihaturkeun nuhun ka teteh anu diangir wargi twitter tiasa babarakatakan sasarengan nuhun pisan teteh
fear,sok sieun dosa di itung da asa karek teu di itung da panasaran ajig kamari
fear,ngalewat sasak di balikeun deui motor teh ka luhur da panasaran baturan ge sarua ningali lain urang hungkul ari pek eweuh nya ngabret atuh mikiran sieun tigebrus bakat ku sieun padahal eta lumayan notog jaba paroek jalan monteng mah
joy,berkah dari corona udara kotor jadi kurang pisan alhamdulillah menghirup udara sehat lihat si adit alus si eta dina transport jadi ka lingkungan emang berkesinambungan edannnn urang senang juga sebagai pesepeda abal abal yang mencari konten sg eh banyak yang ngikut sukakkkk 
sadness,meuni sedih hirup teh sasadu
anger,ceuk aing mah nu engges mah engges weh atuh montong di ungkit kanyenyerian pisan silih doakeun lain silih ngagogoreng
joy,lolos alhamdulillah henteu ge te nanaon abi bingah ninggali permainan dan semangat juang tim anu ayeuna punten benten pisan sareng taun kamari 
joy,bulan bentang endah na mere liwat caangna duh dunya tengtrem na ka bungah
anger,nya meunggeus atuh goblog kumaha sia lah paduli bagong
sadness,bari ngusapan tonggong si mamski teh teuing kunaon rarasaan teh nyaman pisan ai geus diusapan ku si mamski teh nu asalna biasa wae jadi sok saredih aing loba pisan kenangan eta foto foto alika puisi puisi aing ka kamar di kamar keur alika teu kuat aing ceurik deui di kamar
sadness,he eh perpisahanna ge meuni sedih jiga nu geus 3 musim sareng persib tpi pedah ngakat d era eta jd memorable
anger,sekarang dah puasa full tapi sedih anying da gara2 si corona romadon teh sepi we ah kieu romadon di imah kahayang aing mah siateh corona goblog di rumah
anger,nying apal teu rencana indung sia ge nyieun beunget sia rencana colok goblog kakarek jadi babangus sia ngan hanjakal gagal jd jalma bahan cakcak sia mah kalah jd manusa
sadness,movie in this day make me ceurik kabina bina karena because meuni sedih pisan
joy,ngalamun bari ngopi hideung meuni ngeunah kieu
sadness,nineung baheula mah harga garpit teh 3000 meunang 2 batang ari ayeuna mah ci teteh warung nugeulis itu teh ges di kawin ku batur 
sadness,peuting ketika aya nu teu jadi pengukuhan teh asa kumaha karunya ka perjuangan na pas pelatihan nu bebeakan di hantem tiditu tidieu tengah
fear,komplek perumahan si uwa sarieun kieu 
joy,masing duit cur cor ge ari boga kebebasan mah pan bagja
anger,anjir bgt mnh bighit hayang digaplok ku urg oge naha te mere nyaho tiheula pan aing jantungan sare teh mnh mah eweuh gawe anjir
fear,tong hilap kang pengembangan di bidang sdm na intoleransi msh sering terjadi kang serem ningali generasi milenial di cekokan ku paham2 radikal dll
anger,ih ai sia pamali perawan ngomong kasar ih pd aranjing kieu naha coba kehed
joy,nuhun fans abi ge seuseurian ningali batur seuri yu ah ke mah seuseurianna babarengan bari nongski
anger,di luar gokar punteun buat yg masih pd nongkrong yg masih jalan2 gajelas punteun ieu mah ari sia goblog2 teuing sih sia terpapar korona nu di imah ge saminggu beunang cik karunya ka diri sorangan teh gobloggg cicing heula mah dripda cicing di r isolasi teu kaluar2 sateh
joy,nikmat serius euy
sadness,yaa allah mo ramadhan ni hempaskan covid19 dr bumi ini lamun romadon masih keneh dirumahaja we atuh euy bukber dan berburu tajil teh ni sok saredih ih
sadness,asa waas kieu ngadenge na suara chants supporter di stadion pabalap2 jeung suara adzan maghrib islam geus lain mayoritas di indonesia 
fear,haduh asa hariwang bki die bki nglunjak jdi asa mrasa bebas tp urg hawatir 
joy,nuhun ieu obak dkk ngeunah seuri setelah sekian lama teu ulin jeung barudak sa rw jeung emang sorangan sakalina ulin ngeunah seuri pisan hahahha
sadness,dilembur mah mending lockdown ge boga keneh beas jeung aya nu nyangu karunya nu di perantauan mudik dilarang warung tarutup gawe libur teu digajih dibere dahar ku pamarentah
fear,di lembur punten pisan ieu admin abdi nyampekeun keresahan warga lembur bahwa abdi aya pendatang ti zona merah 2an mereka acan lapor ka pihak kasehatan atau rt setempat saya salaku warga ngarasa sieun soalna eta omat keluyuran tanpa pake masker atau alat pelindung salayakna
joy,nuhun gusti aing ngakak
joy,persib 2 0 persiwa 2009 alhamdulillah ngora keneh urang berarti
sadness,bingung nu manggih tungtung susah manah nu aya sudana
sadness,meuni teu wasa ninggal bangke ucing ka tabrak heug ditungguan ku ucing hiji na deui asa na you tube pisan
anger,pura pura pisan menta hampura sing mwl ngahampura maneh siah anjing nepi ka iraha ge nepika aing modar ge aing mwl ngahampura sia 
anger,asa d usik ku sia sia panggih jeng aing sia d leyek ku aing 
sadness,damuhun attu masing tos diulang ulang abdi teh nyurucud cai soca ningal hachiko
anger,ngajaredog heula tangkurak sia urang kota mon tong sok ngalobakeun acara heula 
fear,iah suara cwe gt lah teh serem bgt ampe ngadegdeg
sadness,teu wasa ningal dunia kiwari poek ku akibat heurin ku sarakah mugia aya hidayah nu maha suci sangkan dunia caang ku welas jembar ku asih
joy,jir bagja ningali ieu sebul eta teh di kami mah meh meunang japati jadi jadian haha
fear,ya alloh empah kamana heula sih wayah kieu can uih meni melang jeung hariwang eneng 
anger,kajeun teuing paeh ku urang jawa dari pada d remhkeun mah ingkah pisan aing makh centang ku aing
joy,sok asa bingah ningali budak jeung pamajikan sereuri terimakasih ya alloh atas segala kemurahnmu 
joy,persib kengeng jerman kengeng bungah te
anger,aingmah napsu euyyy ka jelema belet salah grup batur geus update dan sharing langkah menghadapi pandemic iyeu angger weh pembahasan teh fans 01 vs fans 02 hayang neunggeul mun deukeut mah sia belegug
anger,edan beberebetan kitu si goreng patut anying keuhel
sadness,urang ges kaleungitan dika nu nu resep ka agama sok cicing di musholah ngeclak ci panon kana sajadah baheula
sadness,pejuang nyari tempat magang ke jakarta tapi di phpin wkwk pulang teu boga duit bulan puasa waraas saredih
fear,kok jadi serem kieu nya om lur
fear,ningali berita teh isina meni corona matak pikasieuneun
joy,ternyata aku berharap euy sama kamu apalagi dikasih harapan gini mah makin atoh hahaha
fear,sumpah sieun ieu diajakin di mesjid ni sarieun
joy,asa bungah kieu hudang isuk teh lantaran juventus kengeng 3 1 hahahaha
joy,duh inget di gawe d bayar ku roko 3 jeung kopikap kudu ngnjeman mtr btur pikaserieun haha tapi keun jadi pelajaran we nyuak haha nu penting mah loba nu nyaah ceuk
fear,tos pisan ieu cibiru wengi teh jauh palaur seeur nu teu leres
joy,biarpun tiap poe dahar sangu jeung uyah nginum ciherang terus teurabna bau parsel lebaran jg udh bersyukur akumah aslina nuhun gusti
fear,balik cimahi sieun balik cimahi boga duit asw korona
sadness,nyurucud cipanon ngeclak cisoca upami emut ka sosok kang bahar
joy,duhh gusti teu kuat aink seuseurian ti keur tadi wkwk
anger,biasana nu hese bebel daek cicing di imah teh rata lalaki siga nu kuat wae eta imun lamun geuring weh minta tulungan na ka awewe cing athu para lalaki ngajedok di imah ulah bikin ripuh
joy,si bapa ieu diem diem tapi sakalina bicara pikaserieun pertahankan pa walapun tidak jadi wakil yg baik setidak nya jadi komedian yg bisa menghibur warganya
joy,bari ngupingkeun lgu dina samak salambar pas heu rt cinggir panas2 goreng pisang nikmat dgn kecapi suling pas
anger,garoblog da jelema teh ngariwehken we bisana nyaho aing lieur
sadness,deudeuh teuing jang sing sabar sing kuatnya 
fear,pisan ieu cibiru teh jauh palaur seeur nu teu leres wengi
anger,sibagong ngabangus wae tikamari
sadness,sarap sia goblog lain nga jedog di imah malah nararongki rujit aing nempona ge di bejaan alus malah nya kumaha aing atuh neng hirup hirup aing enyaa a hidup sia tapi mun sia maot gara gara korona ge kabeh ripuh kehed meuni teu ngarti ngarti sedih aing
joy,nuhun ieu ngeunah seuri untung lain seperti kemarin pahili engke jeung noah
fear,wah hari ini indonesia lawan palestina ya lawan anak2 sholeh euy asa takut kieu jeung doa eta barudaks 
fear,punten ieu admin abdi nyampekeun keresahan warga lembur bahwa di lembur abdi aya pendatang ti zona merah 2an mereka acan lapor ka pihak kasehatan atau rt setempat saya salaku warga ngarasa sieun soalna eta omat keluyuran tanpa pake masker atau alat pelindung salayakna
joy,meuni ku endah tebeda nami na gusti nu agung dimana bumi endah teh
sadness,gusti hampura abdi seueur salah seueur dosa cipan0n nyurucud yen abdi teh bener bener hoyong sagala pangampunan 
anger,piraku salaki aing kudu ngdp spermana tiheula nikah ih ajig ni aral pisan ka eta sungut ni gblg
joy,htr nuhun steacanage a bingah mugi dina wktosna cing lancar cing teu aya halangan cing berkah salamet cing di gampilkin milik rijkina
anger,beunget sia nu kudu dilokdon
anger,naon atuh anjng naon geus nyiar pinapsueun wae isuk keneh
joy,ya alloh abdi bingah tiasa sapa salam srg anjna
sadness,teuing atuh ayeuna abdi ngan tiasa tarik ambekan mikir perkawis anu positip wae tacan keneh sanggem kaayaan sepertos ieu anu midamel abdi gelisah sarta hanjelu sadaya barobah kaayaan hiji teu aya jalmi anu tiasa teurang kaayaan kuring
joy,mani bungah ngupingkeun barudak nu keur tasrifan alhamdulillah sing harasil bageur nu dipimaksadna aamiiin 
joy,alhamdulillah nuhun gusti kanggo nikmat sareng hidayah dinten ieu janten barokah kanggo abi keluarga sareng dulur sadayana amiin
fear,intina makin loba bencana makin sarieun
joy,duhh gusti kuat aink seuseurian bae ti keur tadi wkwk
sadness,saredih kieu ningali si ariel ihh yah riel
anger,tah ya coba mikir yg masi bisa bisanya nongki otak sia dimarana anjg teu ngarti pisan cik tingali goblog ku saria tong ngarasa masi muda sehat padahal mah kan gatau maneh matak ripuhh kehed ges saria cicing di imah kehed teh tos kena imbas weh ka nu kolot ibu bapa kakek nenek matak ripuhh kehed ges saria cicing di imah kehed
fear,gandeng eta sora lagu keeng kieu atu lah
sadness,ningali na jadi sedih min inget ka rerencangan kapungkur pagawean teh ngaliwet sisi wahangan kaleresan kuring urg lembur ayena pada karolot kie neangan hirup masing langkung 20 thn teu parendak
joy,poe ieu nuhun 2 loba hiburan pikaserieun ngaliwat di tl
anger,nyaho sia mun aing ambek sia ge bakal sangsar
fear,ilustrasi musik na alus pilem pki teh bari ningali gambar oge geus pikasieuneun jaba hayang modol sok sieun di bak aya pki
sadness,ku tirisna oge tos teu walakaya mugia teu sareng banjirna ka dulur di lembur ka baraya di kota 
sadness,sedih pisan 2x45 full di tribun nangtung timur pang luhurna pdhal meli tiket sarua siga batur tp menang korsi pasedek sedek
sadness,sedih kangmas aslina ku situasi kieu mah nyak ya allah abi kadang lalai jumat an ayeuna mah meuni karaos teu aya suara2 ti mesjid teh meuni asa saredih teu tiasa deui netepan ka mesjid 
joy,waduuuuuhh awak asa coplok hate bungah kacida 
joy,asane teh meuni bungah mun ningali o0m didi ngalangkung di beranda twitr abdi
sadness,deudeuh teuing jang cing ageung milik 
sadness,ti jakarta oh jadi gini kelakuan urang bebelaan ngadekem dikosan nahan balik ngarah teu jadi carrier tapi kalakuan maraneh kitu teu solider urang teu balik maenya maneh balik karunya kolot di lembur rentan virus atuh gais cape lah ngomong jeung nu teu paduli ka tasik
anger,loba cing cong miang susi sia china babi komunis anjink di die ngaraja sia teh ke di akherat alloh anu ngabalesna di dunia negara sia keturunan sia kena virus paraeh tinggal sia tunggu babales ti alloh tiada tuhan selain alloh
sadness,omat cing nyaah ka kolot gaes ulah nepi kolot urng aya di panti sosial jompo kudu inget bela na nu jadi kolot ka anak 
sadness,nepi ka belegug belegugna dib akkeun ku sorangan watir urang mah ngabandunganana g aslina
sadness,bulan puasa pejuang nyari tempat magang ke jakarta tapi di phpin wkwk pulang teu boga duit waraas saredih
anger,bumi memang tidak memiliki pojok tapi naha aing tiap neleu beunget sia meni hayang nonjok
joy,harita pas nonton d medan persib menang meuni asa bungah hate
sadness,meni asa ku runtuh hate ngawelehkeun hate aa sim kuring teu rumaos lepat sim kuring rumaos kasakit ningali aa saredih ninggalna 
sadness,asa sararedih kieu bade boboran teh bakal sono ka sasih romdon mugia urang sadaya tiasa pendak deui sareng romdon taun payun 
sadness,asa saredih ningali jero dompet mun tanggal sakieu teh meni eweuh batur na isi na teh
fear,tos meuni asa hariwang uwih we atuh di bumi
anger,sekarang dah puasa full di rumah tapi sedih anying da gara2 si corona romadon teh sepi we ah kieu romadon di imah kahayang aing mah siateh corona goblog
fear,urng bingung nu make akun c viki saha nya sok asa ngabirigidig bulu punduk serem 
fear,najan duit di berean wae ge tapi mun barang beli teu ijin hela ka salaki teh teu wani urang mah
anger,saha sih aing meni kepo anying sia babi bagong
joy,hujan ngaririncik hudang sare bus ka dapur ningali kolot jeung dulur keur siduru bari ngulub hui jeung sampeu ka ayaan nu matak endah ka bina bina lain bungah ku harta tapi bungah ku kawaasan hirup nu sa ayana 
anger,mun aing jadi pemain mengbal atawa jadi pemain persib sakali hayang neunggeul si ismed duli di kartu merah ge
anger,saha sih aing meni kepo pisan anying sia babi bagong
anger,sok kehel aing mah emang maraneh bisa maen nya atuh maraen milu seleksi ka persib kaditu persib eleh keuheul aing ge tapi teu ngagogoreng da karasa atuh ai dilapangan mah kumaha ngarasa aing ge hesena dilapang kumaha naha meni kaleuleuwihan pisan asana teh
fear,jumlah yg meninggal skrg nambah jd 25 dan death rate naik jd 8 09 dan ada info juga menhub lg koma terus kadis koprasi jabar positif sarieun kieu gusti jadi hoream ngantor
anger,ngajedog diimah ulah kaluar sia beunget
joy,alhamdulillah ya allah jongzon abdi ayuna mugia aya hikmah na tina kajanteunan ieu sadaya na pasti aya amis saatos pait janji allah aamiin tetap slalu bersyukur pada mu ya allah
sadness,wkwk watir urang mah euy sama yang terpaksa mudik massal karena gak bisa makan kalau tetep di kota
fear,serem ninggali berita loba nu mokat gara2 miras oplosan meningan tuturkeun uing ngoplos indokape make susu mah halal pulen deui ceng
anger,nyinyir nu baleg goblog babangus teh
fear,teu sempet foto sieun langsunh uih wae ya ampun teu balanja ge asa masuk jiga nu uang kaget kaluar deui ngeri ath
anger,atuh tong mewek kucinta atuh bro geuleuh siateh jalu jalu mewek goblog lemah pisan
sadness,duh gusti hujan ku hujan na ath saat knh sumur teh ni sangsara ku cai
fear,sok sieun nempo ngabandungan merhatikeun anjeun lamun datang kitu sumpah sieun
joy,jumaah barokah bagja ningali pameget nuju sarolat jumaah duh gusti alhamdulillah cicurug mash seeur calon imam anu soleh aamiin
fear,muriang embung ka dokter da sieun d sangka covid nini maot teu bisa ngalayad da lockdown inalillahi dunia jadi kieu
anger,deuh leyek ku aing da sia 
anger,sender awewe tp sender na teu bisa ngahargaan perasaan kabogoh si lalaki make bahasa kita rutin hs dan kissing juga bapa sia solat tahajud ajgg unggal poe
fear,wew serem foto almarhum mamawa nu paeh potona
anger,sia nu tiheula di cacag ku aing setan
anger,sia make baju oren herepeun beunget aing mun di halangan ku indung urg ges di acak acak beunget sia sieu ka dulur sia aing mah
joy,kang hedi tos lami teu ninggal d tv meni asa bingah abi ayna ninggal kang hedi d indonesian idol 
joy,tembus lagi bosquuuu mood keur sae percintaan keur on the top nuhun gusti
joy,ni ngeunah seuri ningalieun reply ieu hahaha
sadness,sing nyaah ka kolot teh atuh da biaya sakola teh awis sanajan aya program sakola haratis ai pek budak na kalah asup bui rehab deudeuh
joy,lain nyerengeh pada seuri ngabarakatak komo si mang oleh jeung mang boby mah
anger,sia anjing abu janda setan modar sia
joy,ningal pawai rarasaan teh atoh sareng sedih atohna geuning seueur pencapaian anu ka capai ku subang teh
joy,bingah ninggali pun rama tos damnag
fear,uing nu positipna sakota ngan 3 siki geus keueung
fear,haduhh sarieun kieu ningali jarum suntik pisau bedah 
fear,insidious1 aja udah bikin muringkak komo insidious2 bakal muringak muringkak engke insidious3 jadi muringkak muringkak muringkak 
sadness,cai panon ojol ojol ngeclak ningali foto si taeun tunangan jeung batur 
anger,kehed sia anying daek cicing sia anying ceuk aing diuk didinya maneh siawwteh diuk didinya maneh kadieu ulah ganggu aing ai sia teh oooh si jelema apa monyet sih aing bingung goblog rariweh palalur da aing da gelut jeung aingggg
joy,aallah bungah kacida mereun eta si jk hate na bisa collab jeung charlie puth nu didieu ge bungah komo nu diditu wkwkw
anger,baheula sia teu boga hate sugan sia ngomong naon wae ker kehed beunget sia anjng emang paeh weh sia
sadness,sugaaan km jeung saha melakukannyah sabar jims tong babay2 an atuh lah menii saredih
joy,nikmat wayah gini mah beres ngebon langsung disuguhan es kalapa
sadness,mah mamah kudu kuat mamah kudu sembuh pokokna mah mega yakin mamah karunya ka mega jeng ka mimiy hayu mamah gugah arurang masih butuh mamah
