Emotion,Text
anger,sok hayang ninggang na ka aing da nu kieu kerewes ku aing bengeutna leyek kanjutna anjg rudet aing ningalina ninggangna teh ka awewe nu teu berdaya wae deuih s anjg teh
joy,alhamdulilla majeng ayeuna mah mudah mudahan teras majeng salamina bingah ningal sareng ngupingna
joy,bungah amar watasuta ri kengeng na perjuangan nu bener ekstrim mah mudah mudahan langgeng 
joy,alhamdulillah ya allah atos jongzon abdi ayuna aya hikmah na tina kajanteunan ieu sadaya na pasti aya amis saatos pait janji allah aamiin tetap slalu bersyukur pada mu ya allah
fear,mialloh hudang urg ngadegdeg euy serem psan baruda urg mah yaalloh gar urg mimpi buruk 2poe berturutturut
sadness,nya ge urng can soleh urng moal nyieun raheut maneh npi ka leweh najan urng belang betong kneh kna solat urng moal ngjak maneh knu maksiat
joy,atuh nya pantes we si krt ge ngagakgak liatnya bari jeung teu ngarti ge komo aing ieu astaghfirullah kuat rujid perut akoh
sadness,sok ujug2 asa sararedih asa waas tapi duka kunaon kadang2 lamun kieu teh hoyong uih heula ari di bumi mah asa diubaran
fear,eta ninggal nu demo dinu tipi gustiii kitu geuning ngamukna rakyat garut teh matak sarieun iihh kop tah pak masihan
fear,duhh jadi sarieun kieu uy mugia t aya hal nu dipakarepkn kang duhhh 
anger,beunget aing goreng karna allah beunget sia alus karna editan bangga anjing
anger,viralin viralin bengeut sia anjing lah beunghar kakarak oge ngalunjak keun ku gusti allah hayang teh di cokot deui da babi ciga nu teu ngalaman wae kasusah sia sia susah mah ka saha mun lain ka keluarga aing harita
anger,kumaha kabarna ufo lia eden aya di monas can mun aya buru pindahkeun kana babangus si lia eden na musingkeun
sadness,sedih pisan 2x45 full nangtung di tribun timur luhurna pdhal meli tiket sarua siga batur tp teu menang korsi pasedek sedek oge
anger,gandeng njing bisi di galey ku aing abong ku aing di arentep ngaralunjak 
joy,kunaon ari timimiti kaptenna mas har teh sok atoh jeng optimis
fear,tadi jantung urang labuh bakat ku sieun
joy,opat hiji lurrr bungah mamang poe ayeuna yess
joy,allhamdulillah jalmi anu sasarengan sareng abi ayeuna ageung kasabaran seer ngelehan hnt egois hnt ngutamakeun hobby hnt cuek ajeuna bisa tina sagala tingkah abi anu awon sarrng bbudakeun
fear,hirup di jalan mah sarieun aya dei nu ninggal kecelakaan bieu
joy,tah eta kang kitu gening hawatos na ibu na rrencangan ge damel deui kang alhamdulillah na tiasa ngajait alhamdulillah pesenan masker aya wae tadi ti abdi 600 losin nembe rengse
fear,main apa atuh huhu sarieun kieu aku kaget garut mau lockdown
fear,obaa nu ngaromongkeun un jadi bulu kuduk urg ngararapung sieun ngke urg pas un sarua 20 paket 
joy,abah guus endink bungah ningali rekor can eleh di bpl tapi langkung bingah deui anjeunna tiasa maenkeun pemaen ngora
anger,mun indung aing nu di smprot ktu rek bupati rek sha ge di tengel ku aing mah asa culangung ka kolot 
sadness,murudul cai panon ningali temlen semua nyudutken persib dan bobotoh
anger,emosi aing budak sipil mana sih ipk sabaraha kepret ku aing 
fear,yaa allah meuni serem gitu 
joy,hapal 1 juz juga alhamdulillah pisan bapana mah boro2
fear,sok sieun dosa di itung da asa karek kamari di itung da panasaran ajig
anger,sorry kang abdi mah percaya ka hukum nu kieu patut hukum milik buruy kecebong nepi ka iraha oge rido sudi dilicikan hayang damai mun can jujur jeung adil akang kudu ngajak2 kabeh rakyat kudu sabalong jeung si abu janda embung geuleuh
anger,anying naon deuih cik atuh tong goblog2 teuing hirup teh make ngaletak wc si surup gening hirup sia
fear,anu kacirina sok senang senang bareng hreupeun urang oge di omongkeun tukangeun mah komo urang mereunan nya asa sarieun kieu
sadness,minggu nepi ka bisa balikna 1 banjir masih tinggi daerah sapan arah majalaya kumaha ieu karunya anu d imah
fear,sararieun tea ngadenge sora sirine mobil damkar
sadness,dosa kakabogoh langsung menta hampura tapi dosa ka indung duh mah ngke menta hampura na lebaran ieu dosa iya dosaa 
sadness,ieu kuring naha janten hanjelu gara gara parantos teu aya fabregas deui di chelsea
sadness,ti pasar ujungberung ninggali mamah uwih dagang meni sedih naha make jeung dtutup sgala tinggali supermarket meni buka dugi k wengi d lebet supermarket teu sadayana sembako hampura curhat da abi mh jalmi bodo jd bisana ukur ambeuk kbegung hungkul
joy,yaahh minimal boga bahan jang seuri nyakakak sore ini seger pisan ieu bodor ti encib
joy,bagja akang mah ningali nu boga adi nurut teh eim
anger,cik euy jaga babangus sia teh ari ngomong teh pikir tong asal jeplak
sadness,cai soca teu kariksa rahet manah nu teu kahaja mugi janten pangampura ucap lampah nu teu kajaga tur samudaya kalepatan wilujeng boboran siam
fear,anjir meni segitunya grgr corona sarieun
fear,isukan daremo moal nya sarieun euy isukan bade kaluar sing aya nu ngajieun jalanan maceut jadina weuh sarangeuk tp na da kumaha nya mun gawe mah teu bisa deui di tinggalkeun
joy,alhamulilah nambah ilmu dan keyakinan untuk meningkatkan iman kita dlm menghadapi musibah ini
anger,punya temen kok ga ad akhlak na sholat subuh bangsat malah nge bokep sia teh gelo
anger,lamun sakirana masih butuh tong sok nyapirakeun rudet pisan
joy,molongpong kieu hate sametan geus lalunas mah nuhun gusti 
fear,yatuhan hoyong bobo tapi sieun mimpi mam naskun 
sadness,plisss mayat ge punya hak sedih pisan ajig meuni kieu 
joy,alhamdulillah meni nikmat ningan hirup teh edisi 234 abc kopsus ngupingkeun hariring di sisi balong d
joy,ya allah gawe meuni bahagia pisan ayeuna mah aya nu perhatian thank god
anger,rek dileugleug mereunan anying haramm jadahhh jelema teh rek di jadikeun sambel ngarah nikmat korona dinu jero beuteungna matak jangarr ah
anger,orang bandung yeuh ngerakeun si anying
sadness,hampura kana dosa nu tekarasa bisi aya basa carita nu ngenah kana manah ngarana hubungan pasti aya tapakna
fear,muriang embung ka dokter da sieun d sangka covid nini maot teu bisa ngalayad da lockdown inalillahi dunia jadi kieu
fear,aslina ben jadi sieun kieu ey
sadness,di bagi ngajerit hate ngadangu beas garem bbm makin naek jeng kouta makin mahal ges mahal bagi dei ripuh ripuh
sadness,asli kaduhung nepi teu bisa sare saminggu mah jaba anu perform aralus ah
fear,tos pisan ieu cibiru teh jauh palaur seeur nu teu leres wengi
joy,savage anjir si emang that sanajan urang kota ngabubur duit mah ari eweuh beulieun meuli naon moal ngeunah duit nu dilebokna meni ngeunah seuri aslina geh
joy,anjis gol bikin aing senang senang tibatan tadi ningali si mantan dipegat lising
sadness,sedih anjir baheula hyg nu kieu neupi ceurik uo teu dipangmeulikeun keneh ku s momsky
joy,kirang naon deui gusti allah mah oge dua bulan di jakarta damel atos dipangmasihan keun jalan ngarah tiasa uih ka garut langkung gampil hatur nuhun gusti
fear,asa hariwang asa teu kieu ya allah ya rab
sadness,alah harr euy asa nyeredet hate kieu macana anjis 
sadness,min service kulkas samsung disebelah mana ya minta infonya di bandung timur min lagi ramadhan kulkas rusak meni saredih
joy,bingah gaduh wargi tos janten penceramah muda ditambih mirif rhoma irama barokallah disehatkeun
anger,ges teu hayang nguruskeun dei sialah bagong kumaha aing asa di leyek hulu aing
fear,aing sieun ngadenge suara ambulan
anger,ngaran weh mahasiswa islam sahanteuna teu islam islam teuing mah cik perilaku na siga mahasiswa atuh bro datang ngaruntah sugan di bersihan hanteu pisan
anger,salah sorangan beunget sia hicing nyaho siah aing beunget sia boga masalah jeng batur anying
sadness,saredih kieu ninggali vidio kabeh lancek dihuapan kue ku indung
sadness,saredih kieu eum maju k tapi pabaliut jg wabah ya alloh mugi sing teras rengse ieu wabah tos kempel sareng sanak sodara mugi disehatkan sadayana aamin bulan puasa
anger,ngadagoan sia balik ti manado anjing mni lila da di galey ku aing gra deleken siah nu ngaran usup tah ku aing di bere ampun sia
anger,wasit anjing edan bagong goblog jurig budeg modar setan 
sadness,raheut manah tapi nyaah cicing salah tapi bisa ingkah
fear,minggu sanes indigo ieu mah nya tapi keueung sieun tiap wayah kieu selama 2 kapengker
anger,aing teh kdg suka lier sarua lalaki ambek kalo chat di bales padahal sia ngechat cuma p doang kumaha aing hayang blsna susah pisan keknya ngetik nama atau salam gitu
fear,mendung angin ngagelebug meuni sarieun pisan
sadness,asa sedih kieu ngadangu adzan ya allah di masjid
anger,heh ajig saha aww maneh dieu ku aing di slepet panonna 1 1 1 1 1 pira ge baraha menit kehed boga suku ingkig sorangan siateh anak mamah geus mah menta menta ka kabogoh telat saeutik ambek sia mental peuyeum kehed siah
fear,urang mah lumpat ngadenge suara eta
fear,sepi sepi sepi keeung dijalange
anger,anjing lamun sia ges ku di jatinangor aing buburak da
sadness,plisss mayat ge punya hak sedih ajig meuni kieu
anger,naon ai sia teu jelas pisan bagong
joy,sae pisan purwakarta janten kota nu di akui ku dunia international masyarakat purwakarta bingah gaduh bpk bupati na hebat sukses bapa
fear,maneh sararieun teu sih mun keur sholat jumat sabelah batuk
sadness,sugaaan km jeung saha melakukannyah jims tong babay2 an atuh lah menii saredih
joy,slina mang ngeunah seuri ieu mah lah
fear,gamau bayarin akulaku kredivo shopeepaylater gtu pa apalagi buat yg nganggur rek neangan gawe kudu diimah rek dagang keliling eweuh nu meuli da geus sararieun batur didieu teh bapa skincare abdi ge seep pa cik atu gratiskeun guardian jeung watsons ogenya
anger,nya meunggeus atuh goblog kumaha sia lah paduli bagong
anger,ngadagoan sia ti manado balik anjing mni lila da di galey ku aing gra deleken siah nu ngaran usup tah ku aing moal di bere ampun sia
joy,meuni bahagia euy bisa tidur siang ya allah nikmat banget
fear,muringkak sagala bulu mun ngadenge lagu lengser wengi anjislah
anger,aingmah napsu euyyy ka jelema belet salah grup batur update dan sharing langkah menghadapi pandemic iyeu angger weh pembahasan teh fans 01 vs fans 02 hayang neunggeul mun deukeut mah sia belegug
fear,naon tateh asa hariwang teuing bisi ku ma onam
sadness,udh mlm lagi ngalamun lagi kangeun km lagi stalking liat sia ayang ayangan raheut hese deui weh sare teh
sadness,nyabaran diri w rumaos jalmi teu gaduh ya allah meni gs asa kmha ieu hate hyg ceurik ngajerit
sadness,tadi pas k r ngiuhan di halte beus kota aya tkang barangmaen sarua ker ngiuhan meuni asa karunya ku aku teh diber weh dua rebu bari ditanya pak ari sadinteun na kenging sabaraha pekteh sapoe na menang 325000 jol ngadadak jadi malik karunya kadiri sorangan euy 
joy,duuh abdi rumaos bingah gaduh pamimpin sapertos akang anu sanggem turun langsung kalapangan kangge ngatasi banjir
joy,kohkol kohkol sora awi ditakol kemudian barudak babarakatakan 
sadness,teukaop live tweet ti lokasi imah almarhum teu kuat nyurucud wae cipanon mang ayi urg sedih kunu sejen asa teu kieu2 teuing
joy,teu kuat nyeuri kulit beuteung babarakatakan mana di tempat gawe aing
fear,wayah kieu muringkak bulu kelek aingah ngadenge sora anak hayam
sadness,sakur tiasa ngahelas deudeuh teuing jang sing sabar nya kasep 
sadness,naha nya min urang mh sok disiasiakn ku lalaki padahal urang mh nges bener bener kurang kumha urang mh min diselingkuhan diharepen ge masih
anger,goblog sia anjing abu janda setan modar sia goblog
sadness,sedih ningali persib ayeuna gusti berkurangnya mah keras tp kitu2 keneh kabaca
anger,ampun sia meni teu bisa di keheula keheula aing teh lain rek ngababu ataupun rek holiday tai teh aing aya tugas isuk isuk dititahan di keheula keheula gandeng sungut teh rawing anying ka imah
joy,nikmat wayah gini mah beres ngebon langsung disuguhan es kalapa
joy,hatur nuhun pisan gusti allah hujan badag
sadness,saminggu asli kaduhung nepi bisa sare mah jaba anu perform aralus ah kacida
anger,teu daek cicing sia anying
sadness,jiaaah karasa deui ka inget deui ngoceak batin kasuat2 manah asa teu daya upaya heueuh rumasa ieu salah kuring rumasa teu kawasa narimakeun
joy,assalamuallaikum sampurasun alhamdulillah meuni bingah ningal kang dedi turun langsung ngarajia miras 
joy,tah eta seer bersyukur anu penting hahahaha ah mening heurey deui enak nich pagi pagi udh babarakatakan
fear,serem ningal warga bandung nu mudik di bypas ngararebut muatan pinuh ati ati lur bikin lepat alamat janteun k akherat
anger,aranjing ngomongkeun babeh aing harepen budak na 
sadness,naha ya sok parada teu ngawaro mun urang ngajakkan temenan teh meni sedih mun promot di base sepi teh
fear,asa sarieun kieu gusti
fear,punten ieu admin abdi nyampekeun keresahan warga lembur bahwa di lembur abdi aya pendatang ti zona merah 2an mereka acan lapor ka pihak kasehatan atau rt setempat saya salaku warga ngarasa sieun soalna eta omat keluyuran tanpa pake masker atau alat pelindung salayakna
anger,goblog awewe teh bisaan ngelakna ih anjing ijid demi allah ges aya bukti oge angger we ngaku keneh
anger,sia nu saha anjing maen hack twiter batur sia nu gablag beunget sia tunjukeun lamun beunget sia alus beraninya maen hack 
fear,hujana meuni gede tur palaur ku petir mudah2an citarum teu luber
sadness,erkadang lebih baik nyeri hate sakalian leweh sakalian daripada paneri nyeri hate banget lalu bunuh diri 
anger,heh sia heueuh sia aing keur ambek ka sia 
joy,kang sule seniman sajati nyakakak wa di bsw abdi mah ningal mang jajang minton sanggem abdi mah bsw buktos san s waos
joy,sampurasun kumaha damaaaaaang seru yeuh jigana nya da urang oge bungah kacida ningalina ngan sakali kadieu tapina teh meni rame
sadness,najan motor urang boyot ge watir ningali si bapa ngadorong motor da mun eta urang ge kudu ngadorong ti jabong ka palasari ciater mah mengok lur
anger,selama masih bisa ku omongan mah di omongan keneh mun teu bisa ku aing buburak basecamp na tingali weh
sadness,ukur ngembeng cai soca wasa wakca balaka harita ka alam baka pisah jeung ema nu mulang
joy,ningali djanur seuri bungah asa ngenahen kitu santai bari diuk menikmati pertandingan nyaho gol weh
sadness,asa peurih batin teh ningali mantan boga budak sok cirambay cai panon lamun ningali bcl mangku budak dina tv duh gusti peurihhh
anger,eweuh kesan pesanna anjing
joy,duit poho asa manggih duit sok atoh hahahaha komo manggih na gocip sok hahaha
joy,asa ku nikmat kieu gogolehean bari ngupingkeun lagu papatong koneng versi koplo
anger,maneh baperan anying kitu hungkul make dibacotan edgy meren nya
sadness,miris ya allah ningali berita palestina d tv 
sadness,merinding anying ngadengeken nu takbir walakaya sorangan mah bisa nanaon pikasedihen lamun dicaritaken mah
sadness,damuhun attu masing tos diulang ulang deui abdi teh nyurucud cai soca ningal hachiko
anger,saha sih aing meni kepo pisan anying sia babi bagong
anger,sia ngomong teu ngaca heula ton emg gagasan sia naon nyinyir wae pan beunget sia mah kos sia rek jadi wakil rakyat amit amit
joy,olahraga cape mandi air anget nikmat dunia pisan
sadness,muhun ih pangling pisannya sok hayang ceurik abi mun inget leutikna kumaha
fear,kakarak deui ngarasa sieun ngadenge cai hujan jeung angin jeung geledek nepika lilir kiyeu 
joy,asa atoh kieu bisa nyieun basreng kuah jaba ngenah deih jadi sok hyg nyieun cilok kopma
anger,gokar punteun buat yg pd nongkrong yg jalan2 gajelas punteun ieu mah ari sia goblog2 teuing sih sia terpapar korona di luar nu ge beunang cik karunya ka diri sorangan teh gobloggg cicing heula saminggu mah dripda cicing di r isolasi teu kaluar2 sateh di imah
sadness,abdi mah sok sararedih lamun ningali batur ngangge acuk anyar abdi mah gaduh acuk lebaran
anger,viralin viralin bengeut sia anjing lah beunghar kakarak oge ngalunjak keun ku gusti allah hayang teh di cokot deui da babi ciga nu teu ngalaman wae kasusah sia sia susah mah harita ka saha mun lain ka keluarga aing
fear,yaallah lemes bgt ini kaget gaboong liat foto susana di tl serem yaallah lemes ngaderegdeg
anger,kalakuan kos naon boa tapi hayang na di hormatkeun wae waras teu sia teh 
anger,anjing emang pep hayu ulin goblog aing keur aral
anger,jokowi teh ngaran jelema nu geus ngaruksak kahirupan rakyat indonesia ti mimiti ekonomi nepi kana hukum maneh lieur ngiluan we make heste
joy,gara gara si kevin aing jadi ngeunah seuri
joy,alhamdulillah sehat baca status na tambih sehat da seuri wae ngabarakatak hahaahah
joy,poe ieu alhamdulillah gusti ngeunah seuri ngeunah dahar thangs a lot alloh swt
fear,abi ge kapikiran kieu mun mudik kamari2 teh tapi malah sieun dijalan na keh kalah kena
anger,duh anying otak teh dipake saetik atuh meni goblok pisan gasuka
joy,sok reseup ari atos nimbrung di group sunda teh asa loba dulur ehehe hapunteun aya cariosan abi anu kirang sapagodos sareng baraya sunda maklum abi mah urang sunda sok reusep banyol
anger,viralin viralin bengeut sia anjing lah beunghar kakarak oge geus ngalunjak keun ku gusti allah hayang teh di cokot deui da babi ciga nu teu ngalaman wae kasusah sia sia susah mah ka saha mun lain ka keluarga aing harita
fear,ini kenapa meni gak ada kabar banget ihhh asa melang pisan ini iiih teh
sadness,sedih kangmas aslina ku situasi kieu mah nyak ya allah abi kadang lalai jumat an ayeuna mah meuni karaos teu aya suara2 ti mesjid teh meuni asa saredih teu tiasa deui netepan ka mesjid 
fear,muhun abdi ge meni kuat ka keder kieu ieu teh
anger,yeuh anjing ai sakirana titah make sapatu jeung helm safety wae mumul mah ulang loba bacot lah ijid anjing loba instrospeksi geura goblog 
anger,eta hayang digaplok ku duit gocapan meuurrr wanian
fear,ngaderegdeg sieun kanyahoan licik na cukimay lah
sadness,aing mah hayang cerik sia ngakomen dididieu 
fear,arek daremo moal nya sarieun euy isukan bade kaluar sing aya nu ngajieun jalanan maceut jadina weuh sarangeuk tp na da kumaha nya mun gawe mah teu bisa deui di tinggalkeun isukan
sadness,imah sepi yawloh saredih indung dirawat di rumah sakit inget indung ker masa masa sehatna nu sok mapagahan 
sadness,ngabatin kieu meni asa era kieu keneh wae 
anger,viralin viralin bengeut sia anjing lah beunghar kakarak geus ngalunjak keun ku gusti allah hayang teh di cokot deui da babi ciga nu teu ngalaman wae kasusah sia sia susah mah harita ka saha mun lain ka keluarga aing
sadness,dilembur mah mending lockdown ge boga beas jeung aya nu nyangu karunya wae nu di perantauan mudik dilarang warung tarutup gawe libur teu digajih dibere dahar ku pamarentah henteu
anger,sok hayang ninggang na ka aing da nu kieu kerewes ku aing bengeutna leyek kanjutna anjg rudet aing ningalina ninggangna teh ka awewe nu berdaya wae deuih s anjg teh
anger,mikir atuh anjing jang bobotoh luar bandung oge jauh jauh hyg nyaksikeun macth ieuge malah ku brdk bandung di batikeunna sakitu mun saria away menta tulung tiketna kasaha urg selaku bobotoh nu di bandung ge kecewa kieumah anjeng pisan lah
fear,ningal cuaca sae kieu kiat gusti hoyong sapedahan sieun corona tapi
anger,teuing anying tara ngambuan weuh gadag pisan
joy,ningal pawai rarasaan teh atoh sareng sedih atohna geuning seueur pencapaian anu ka capai ku subang teh
sadness,lembur kuring taya duana ngoceak manah asa sonona
sadness,oh jadi gini kelakuan urang bebelaan ngadekem dikosan nahan balik ti jakarta ka tasik ngarah jadi carrier tapi kalakuan maraneh kitu solider urang balik maenya maneh balik karunya kolot di lembur rentan virus atuh gais cape lah ngomong jeung nu paduli
fear,sarua kitu posena anjir lah sieun urng setiap nempo eta ava
fear,dupi ieu teh rengsena iraha asa melang tos lami tur panjang jalur anu di corna teh 
anger,tong sok balaga hayang di kepret ku aing buktikeun heula 
anger,di imah sekarang dah puasa full di rumah tapi sedih anying da gara2 si corona romadon teh sepi we ah teu kieu romadon kahayang aing mah siateh corona
fear,kalem ath ng stalk deui da sieun v ngabirigidig
anger,sangeunahna babangus teh teu nyaah ka awak koplok
anger,naon atuh anjng naon isuk geus nyiar pinapsueun wae
anger,aing teh kdg suka lier sarua lalaki ambek kalo chat teu di bales padahal sia ngechat cuma p doang kumaha aing hayang blsna susah pisan keknya ngetik nama atau salam gitu 
fear,heuh rada ngadegdeg pas nu di tangkal cau tadi serem ey
anger,puntenan pisan ieu ka cimanuk mah cik atuh anyinc setan iblis babi bagong batur th malodar garoblog ecreug geura bisi palidkeun jin iprit neleu kalakuan saria siga kieu mah wereu blog ehh gusti ampun ka pangeran
joy,di jakarta kirang naon deui gusti allah mah nembe oge dua bulan damel atos dipangmasihan keun jalan ngarah tiasa uih ka garut langkung gampil hatur nuhun gusti
sadness,duh gusti abdi sumerah diri waruga jeung sukma asal ti anjeun jaga ning geto balik mung ka anjeun
anger,naon sih maraneh teh maju kadieu sia teh anying wawanian sia kadek sia ku aing
anger,pelatih wani manajemen ngejedog keneh laina di dukung apa kummaha asa meningan si gw meski goblog tapi maneh na bebeakan ngabela tim jeung supporter na didieu mah kalem weh ngudud di caffe bari cing calengir bagong
joy,ya alloh abdi bingah tiasa sapa salam srg anjna
sadness,ngoceak marapatan jagad kawasa narimakeunna te ku rido bulan madunya kuring kiat ngabayangkeunna
sadness,sedih kangmas aslina ku situasi kieu mah nyak ya allah abi kadang lalai jumat an ayeuna mah meuni karaos aya suara2 teh meuni asa saredih tiasa deui netepan ka mesjid ti mesjid
sadness,di lembur masjid kolot meuni sedih ningalna sugan bisa di omean deui daerah cipanas
fear,asa takut kieu euy beli buah import pdhal secara penampakan mah yg paling menggiurkan
anger,tong asa aing payu kabeh jelema di rayu ku kitu na ge sia kagolong jelema nu ngahuntu hungkul
anger,punteun bagong beunget sia twiterable nying nuhun hehe
sadness,uwow hayang ceurik ajiggggg perjuangan aing jang awewe sia sia nyeri hate pisan
anger,mikir atuh anjing jang bobotoh luar bandung oge jauh jauh hyg nyaksikeun macth ieuge ku brdk bandung keneh di batikeunna sakitu mun saria away menta tulung tiketna kasaha urg selaku bobotoh nu di bandung ge kecewa kieumah anjeng pisan lah
sadness,enjing mun diri abdi diparengkn dipasti ku gusti pageto abdi sumerah tur ikhlas sahnteuna abdi tos t ngrsa pnarasan ku cita2 abdi tibaheula
fear,di jalan oten sepi banget liwat dinya bulu kuduk saya berdiri tegak sumpang sieun 
sadness,karunya nu jomblo geus aweuh tinggalieun di jalan lekas membaik bandung 
joy,ke enjoyan yang hqq gawe babarengan kabogoh bari ngadangukeun radio lagu2 na sundaan cuacana adem nuhun gusti
anger,wayah kieu anjing kirakira mantuan mah ngomong tatadi atuh setan karek males eweuh kuotaan galey ku aing gera anjing teh
anger,asa kudu tunggal teunggeul gobelog da sarua kabeh oge jengkel ninggali persib maen siga kitu patut
sadness,duh gusti hujan ku hujan na ath saat knh sumur teh ni sangsara ku cai
joy,waduuuuuhh awak asa coplok hate bungah
fear,rek nagih hutang meuni sieun kieu wkkwkwkw goblog memang
sadness,wasa ninggal foto si cutlen jadi cirambay gws cutlen yah ke ku om igo diajak jalan dei ninggalan nu aneh
sadness,kakkaraen jol cukclak cai panon ningali mashar ajigggg teh laa
sadness,jam sakieu udud jeung cikopi bari ngahuleng jero sok asa jauh panineungan inget ka lembur ras inget ka kolot ka dulur2 inget ka babaturan2 jol curambay mata pernah aya nu ngalaman siga kieu 
sadness,clak cai soca teu acan dikersakeun kanggo paturai tineung clak cai soca 
fear,meuni keeng kiye aduhhh gusti hujan the jng dor dar gelap deui 
anger,sia mah ngomong teh pisangsaraeun anjing pisan jelema teh sia mah omongan aing didenge jdi wae hutang ngalobaan anjing edan bodo tpi kudu wae diturut pendpat na teh pas jdi loba hutang nylahkeunna ka aing kan goblog
fear,urang sok sering ngimpi nu geus maraot atau isukna aya babaturan nu maot heg sok kabeneran aya kabar sarieun anjir
anger,biasana ge jumatan sateh goblog di imah giliran dititah jumatan pahela hela ka mesjid bagong siah
anger,carekan mang tuman nu kitu teh sok hayang nakol tangkurak na aingmah
joy,ngakak ieu ningali wawancara the jak ni bungah asa geus juara liga cempyen kamana atuh koplok
anger,sing sumpahna aing mun jadi presiden atau dpr motor murah nu make knalpot gandeng tewakan hiji2 titah denge eta knalpot 2 senti annoying pisan anying teh kan kasian siput di ceuli aing tidak comforteun jadinya ti jarak
anger,awewena ni rudet anj1ng kehel da lebay padahal milarian di pasar oge da loba atuh ai sia hayang digaplok
joy,alhamdulillah sabenerna diluar dugaan edukasi tentang wabah covid 19 ternyata nepi ka pelosok matak teu aneh di masyarakat urang loba nu kabangun kasadaran na nerapkeun pola hirup sehat jeung mariilih cicing di imah jadi lain pedah kasieunan sih
sadness,saredih kieu ningali si ariel ihh sabar yah riel 
anger,awewena ni rudet anj1ng kehel da lebay pisan padahal milarian di pasar oge da loba atuh ai sia hayang digaplok 
fear,uuh ajig alo urang kost na tukangeun hasan sadikin hariwang euy
joy,ayeuna alhamdulilla majeng mah mudah mudahan teras majeng salamina bingah ningal sareng ngupingna
joy,hahaha ajig nuhun pisan ieu abi ngabarakatak
anger,bumi memang tidak memiliki pojok tapi naha aing tiap neleu beunget sia meni hayang nonjok
fear,ayang balik betee sieun nempo kamar mayat 
sadness,terhimpit dina ruang sempit antara cicing dina kaayaan hate ngajerit atawa indit dina rasa nyaah anu hese leungit 
joy,sumpah bagja ningali na pak polisi barugah daripada ningali nu ngaja demo taregang
joy,bagja ningali barudak seura seuri ningali sapi kurban bagja teh sederhana
sadness,aah sok nyeredet kana hate duh bet teu puguk rarasaan
joy,duh inget di gawe d bayar ku roko 3 jeung kopikap kudu ngnjeman mtr btur pikaserieun haha tapi keun jadi pelajaran we nyuak haha nu penting mah loba nu nyaah ceuk
anger,nya meunggeus atuh kumaha sia wae lah paduli bagong
sadness,leutik dina hate sedih pak ningali rakyat palestina di tembakan
anger,saat rungsing menghampiri yang ada dibenakku hanyalah hayang neungeul jelema dan itu rudet
anger,saria kabeh ngagugu kana beunguet pikeun mikanyaah hiji jalma mening kadek sia ku aing
joy,asa bingah ninggal istri rambut pondok teh
joy,kapungkur nikmat pisan sareung raos nya teteh laukna tutut tur keong imut waktos aralit
anger,ka panggih ku aing buburak siah
sadness,alika ge nalangsa sigana komo lamun naon wae nu pernah dilakonan jeng anhar heg kajadian jeung salakina eta bakal kasiksa kacida sabenernya mun dibayangkeun mah anggeus ayeuna mah sok weh sing salabar heg mun bobogohan teh cing bari usaha meh bisa nikahna jeng nu eta
sadness,tahh ieu aa abi ieu mh aslina aa meni nalangsa abi teh aa
joy,ya allah si ibu meuni bungah amat blubukin anaknya
anger,pedo goblok anjing modar siah babi
joy,alian manggih duit tina pesak calana nu geus lila aing bieu men manggih majuta ni asa bagja euy aslina
sadness,oh shyitt padahal urg rindu pisan suasana mudik panggih jeung dulur dulur ngabring nalangsa bray mun bener teh ka ciamis
joy,bingah ninggal bajaj di jakarta aya sticker pikiran rakyat jadi hoyong geura uwih ka bandung
anger,jadi ieu teh gara gara sianya sia nyien teh bajingan pisan tong kitu gera hereyna lucu asup sumpah ngarti bangsat aing jadi bisa kamana mana gara gara sia anjing goblog pisan sia bangsatttttt
sadness,sing nyaah ka kolot teh atuh da biaya sakola teh awis sanajan aya program sakola haratis ai pek budak na kalah asup bui rehab deudeuh teuing
fear,waduhh ieu ceritannya saruaa pisan sama posisi rumahku sama sama suka ntn dvd sendirian rada keeung geningan walahh
joy,alhmdllah bres lari pgi asa ku bingah ningal grbang situ buleud tos d segel almdllah nuhunpakpolisi
joy,allhamdulillah hatur nuhun the nya teh miadasmawati meuni bungah kawiwirang lgsg di waler ku teteh hehe
anger,sia pikir sia seganteng apa si bagong
sadness,dan aing pun nyurucud cipanon teukatahan pas ningali si jaya jeung adi na ceurik ngageunggeuik marengan almarhum dimandian allohu akbar 
joy,alhamdulillah meuni nikmat mam srg pencok kurupuk tapi nging aduh deui ya alloh 
sadness,nungguan 4 taun ujungna kieu saredih kieu gusti kalian mun dikieukeun bakal sedih euy
anger,ih si aa na reu ngahargaan pisan kaum jomblo anu sesah milari bikang sia aya hiji nu brbeakan der kanu lain comblangin sama temen alesanna bullshit sagede bagong
joy,enyaaa bagja ningali baturan nikah tapi sedih teu bisa nyaksian
anger,songong karek kelas 10 oge can ngasaan di doded ku aing mun sia lain baturan si eta di leyek ku aing mah
anger,mun kapangih blo urg ikut nya hayang neungeul urg the geus lila ey neungeul jelema
sadness,sedih asli mang ningali rekan ojol di kitu keun wani na pas keur mabok hungkul sih eta opang
anger,teunggeul pundukna ku gagang pacul 
fear,teu acan eung mung tos uih margi aya nu positif covid lebet sarieun
anger,sumpah eta bagong meuni pabelah gunung kunaon anying goblog pinggiran bogor apa kumaha
