Emotion,Text
sadness,peuting ketika aya nu teu jadi pengukuhan teh asa kumaha karunya ka perjuangan na pas pelatihan nu bebeakan di hantem tiditu tidieu tengah
fear,serem ningal nu ka giles di jalan ampe darah muncrat gttu
joy,makasih sia perhatian duh bagja boga adi th sanajan sok pasea ge
sadness,sakapeng mah sok jol ngeclak cai panon teh mun ninggal batur di paroto sareng ibu na teh
anger,sia boga kalakuan goreng ka batur acan aya babales na nya ka sia sok dagoan siah karma ayeuna salamet tapi jaga sia pasti boga turunan
joy,balik langsung obor light dinner jeung kabogoh nuhun gusti malam minggu ti stadion
anger,aslina min jangar kanu hulu hayam na oge bayangkan min salaki abi gawe di lising nya kabeh aplikasi di rijek min piduiteun teh ath zonk rk kmh abi mayaran hutang ath min kie cara na mah
sadness,ayeuna alika ge nalangsa sigana komo lamun naon wae nu pernah dilakonan jeng anhar heg kajadian deui jeung salakina eta bakal kasiksa kacida sabenernya mun dibayangkeun mah anggeus mah sok weh sing salabar heg mun bobogohan teh cing bari usaha meh bisa nikahna jeng nu eta
sadness,di indonesia asa waas kieu ngadenge na suara chants supporter di stadion pabalap2 jeung suara adzan maghrib islam lain mayoritas
anger,carekan mang tuman nu kitu teh sok hayang nakol tangkurak na aingmah
joy,alhamdulilla atos majeng mah mudah mudahan ayeuna teras majeng salamina bingah ningal sareng ngupingna
anger,jokowi teh ngaran jelema nu geus ngaruksak kahirupan rakyat indonesia ti mimiti ekonomi nepi kana hukum maneh ulah lieur ngiluan we make heste
fear,anu kacirina sok senang senang bareng hreupeun urang oge di omongkeun tukangeun mah komo urang mereunan nya asa sarieun kieu
joy,ka imah paling nikmat teh lamun saharian geus cape balik mandi gogoleran sabari jendela dibukakeun duuh nuhun gusti
joy,allhamdulillah jalmi anu sasarengan sareng abi ayeuna ageung kasabaran seer ngelehan hnt egois hnt ngutamakeun hobby hnt cuek ajeuna bisa sabar tina sagala tingkah abi anu awon sarrng bbudakeun
sadness,ternyata urg bisa sedih ningali timnas indonesia gagal jadi juara
fear,carita mundinglaya dikusumah muringkak ngadangukeunana
fear,uing nu positipna sakota ngan 3 siki geus keueung
sadness,di bandung anying ieu film di sctv nyieun hayang leweh hayang aya mamaaaaaaaahhhh
fear,jir sieun urang check up rutin ka rs bulan ieu loba nu positif urang pesimis jeung rs na soal na teu modar gegara corona tapi modar gegara jantung kambuh
fear,bade kamana atuh aang teh meuni sok luluasan keung 
anger,asli goblog perih pisan eta pernah nyobaan make ieu waktu tigesruk kuatka siga nu lengit hela nyawa terus balik deui 
anger,sok pinapsueun ker teu baroga duit teh
fear,sarieun ninggali istri unjanganjing wae eh
joy,nikmat hari pertama menemukan campuran nikmat cincau susu alhmdulillah nikmat gusti
joy,asa bingah ningal seueurna investor asing nu tertrik kana dedimulyadi71pariwista pwkrta nyaah ka kang layak jd bp pmbngunan pwkarta 
joy,abdi ngaraos bingah ningal iket sunda mendunia deui hehe mugi sadaya budaya sunda g tiasa ngiring mendunia pa
fear,hampuraaa teh tong galak galak teuing ni sararieun
anger,bagong corona nyusahken pisan si anjing
sadness,ya allah ngan kur kaanjeun abdi sumerah neda katenangan jiwa abdi nyaah kaanjeuna 
sadness,sedih pisan 2x45 full nangtung di tribun timur pang luhurna pdhal meli tiket sarua siga batur tp menang korsi pasedek sedek oge
fear,gamau bayarin akulaku kredivo shopeepaylater gtu pa apalagi buat yg nganggur rek neangan gawe kudu diimah rek dagang keliling eweuh nu meuli da sararieun batur didieu teh bapa skincare abdi ge tos seep pa cik atu gratiskeun guardian jeung watsons ogenya
fear,meuni asa keeung ngadangu geulap ting jaloledar teh jaba meuni endeur 
joy,hahahaha hahahaha hahahaha duh ari ngadarongeng teh ni heboh kieu yeuh matak nyakakak sorangan untung teu di sebut ebel yeuh
fear,unggal ka sorekeun bandung asa keueung kieu gusti
fear,eleuh jalanan bandung mun geus malem kieu meuni keeung pisan mana abis dr ngelayat lg hieee
sadness,repeh sanajan ripuh kudu bisa ngabelengeh sanajan hate hayang leweh hirup kadang teu bisa di tebak jalan cerita na 
sadness,inget ka kolot inget ka kolot ukur bisa ngabayangkeun poe ieu kuring nyegruk pun indung dina lahunan ngedalkeun kabeungberat lalakon hirup jeung peurihna hate menta rido nu jadi indung jeung bapa najan geus jadi kodratna tinu kawasamah hampura abdi
sadness,tadi pas k r ngiuhan di halte beus kota aya tkang barangmaen sarua ker ngiuhan meuni asa karunya ku aku teh diber weh dua rebu bari ditanya pak ari sadinteun na kenging sabaraha pekteh sapoe na menang 325000 jol jadi malik karunya kadiri sorangan euy
joy,bieu enbae loba hikmahna mah aslina nuhun gusti nuhun
anger,goblog saban nu dimasalahkeun ngan ngucapkeun natal hungkul masia rek ngucapkeun rek nteu ge bacot taun
anger,ka dukun awewena deui belegug teu pd dtang botak jg daek d kitu iy jiji jijiiii tablo
anger,gokar punteun buat yg masih pd nongkrong yg masih jalan2 gajelas punteun ieu mah ari sia goblog2 teuing sih sia terpapar korona di luar nu di imah ge beunang cik karunya ka diri sorangan teh gobloggg cicing saminggu mah dripda cicing di r isolasi teu kaluar2 sateh
fear,ehh aratos ath meni sarieun kieu ku uka hapus ieu
anger,demi alloh mun dulur aing mbung sakola deui garagara dipajek wae ku aing buburak tah medikakom 
sadness,teuing atuh abdi ngan tiasa tarik ambekan mikir perkawis anu positip wae tacan keneh sanggem kaayaan sepertos ieu anu midamel ayeuna abdi gelisah sarta hanjelu sadaya barobah kaayaan hiji teu aya jalmi anu tiasa teurang kaayaan kuring
joy,hatur nuhun gusti abdi dipaparin kasehatan sareng kanikmatan dina dinten ieu mugi anjeun salawasna nangtayungan abdi
joy,nuhun ieu obak dkk ngeunah seuri setelah sekian lama ulin jeung barudak sa rw jeung emang sorangan sakalina ulin ngeunah seuri pisan hahahha
anger,ayeuna kuaing dibere 300 ribu sokkk asal daek bongkar barang barang aing geroan bebaturan maneh bantuan bongkar rusak ganti ahh siga nu bener dibere jang meli rokok 20000 kalakah menta 300 rb kepret ku aing siaa
fear,ni kareueung atuh ji
sadness,ni sedih ninggal budak eta deudeuh domba na ka beleum
sadness,masjid di lembur kolot meuni sedih ningalna sugan bisa di omean deui daerah cipanas
sadness,bingung nu manggih tungtung susah manah nu aya sudana
anger,lokdong impoh pagujud imah kelelep kabeh acak acakan atau gebotan biang panyakitna podaran agen penyalur dan pengecer kikikan di tengah leuweungna 
fear,kang ngalangkung keueung bieu
sadness,kapeurih urg bakalan jd peurah kr hirup mnh cai panon nu kuurg dikaluarkn stiap urg kapikiran mnh
sadness,tanyakeun ka batur ai teu ngartos mah ulah dipikiran ku sorangan bisi gelo watir urang mah
anger,aranjing lah kabeh anggota dpr th cing gera modar lah garoblog
sadness,aah sok nyeredet kana hate duh bet teu puguk rarasaan
sadness,sasapoe di kosan teu dahar sangu sieun aya korona yawloooo peurih amat iyeu hirup
fear,sok sieun dosa di itung da asa karek kamari teu di itung da panasaran ajig 
fear,kemaren madinah sekarang solo duh gusti kenpa dunia asa keueung
sadness,meuni asa karunya 
fear,asa keueung nyinghareupeun kahirupan dunya ayeuna karasa geunyleung
anger,ngerakeun bandung sibangkong da moal jauh ti gorombolan geng gong kapanggih ku aing cacag
anger,piceun lah striker teh maen teh siga nu niat ongkoh king ai cokor kokoredeun pinafsueun kehed
joy,hatur nuhun om pendak meuni asa bungah hate heheh farhan penyiar tadi
fear,serem kieu ajig mantan ngirim video tukangeun kosan na hampir unggal peuting sok ngadenge wae sora kieu
fear,aslinaa lansung narangtung bulu kuduk naa aslilahh sieun urg
sadness,sangsara balangsak geus kalakonan kasusah kabungah keur disanghareupan eta sakabeh kudu bisa nyieun sadar sedeng kanyeri kapeurih kudu bisa mawa duanana ubar diri
joy,nuhun ieu abi seserian wkwkw
joy,alhamdulillah sehat baca status na tambih sehat da seuri wae ngabarakatak hahaahah
anger,kumaha kabarna ufo lia eden geus di monas aya can mun geus aya buru pindahkeun kana babangus si lia eden na musingkeun
anger,gokar punteun buat yg pd nongkrong yg jalan2 gajelas punteun ieu mah ari sia goblog2 teuing sih sia terpapar korona di luar nu ge di imah beunang cik karunya ka diri sorangan teh gobloggg cicing heula saminggu mah dripda cicing di r isolasi teu kaluar2 sateh
fear,peuting kuring ngimpi ngeunaan aki kuring tapi waktosna ta pikasieuneun urang angkat ka leuweung saurna urang ampir nyampe ka tujuan pas nyampe kuring ngajerit jeung ceurik tadi
joy,kamari ge cenah poe mamak urang mangmelikeun bunda kebab jeung ngagofood double cheese burger mcd ge si bunda kuatka bungah pisan padahal ngan saukur makanan
sadness,diuk dina jojodog sambil moyan karasa cai soca nyurucud ras ingeut ka manehna kopi jeung garpit nu jadi saksi geuning jeung geuning
joy,tong nepi diekspor kade kang alhamdulillah hade kabarna
sadness,dina tempat ikhlas tapi masih wasa ningal fotona wilujeng kantun bageur mugia sing ditempatkeun anu sakuduna
sadness,kieu kanyataan na matak nalangsa ti awal maen ge karunya
fear,teu acan eung mung uih margi aya nu positif covid lebet sarieun
fear,tumben wayah kieu ti sindanglaya keneh macet ternyata di 24 banjir pareum listrik oge sarieun kieu 
sadness,sakapeung mah sok hayang ngagabrung nangkeup indung tapi inget indung geus 
fear,ningali berita teh isina meni corona wae matak pikasieuneun 
anger,kuat aing neuleu jalema jelema indo aranjing teh lah
sadness,asa sararedih kieu bade boboran teh bakal sono ka sasih romdon mugia urang sadaya tiasa pendak deui sareng romdon payun taun
sadness,pas k r ngiuhan di halte beus kota aya tkang barangmaen sarua ker ngiuhan meuni asa karunya ku aku teh diber weh dua rebu bari ditanya pak ari sadinteun na kenging sabaraha pekteh sapoe na menang 325000 jol ngadadak jadi malik karunya kadiri sorangan euy tadi
fear,mantak teu jadi meuli ge pin asa sieun nempo bumbu na
anger,sia nu najis kehed kadek ku aing
joy,ieu anu ngaran katresna teh hat ngalayang bungah kacida unggal ka salira ningali ci amang di kebon binatang teu weleh inget wae
anger,si anjg mah te gableg kaera ges puguh isuk teh puasa kalakah nyien piomongen goblog pisan
fear,aslina mun jalan dinya ge asa keueung
joy,balik ngebut da hayang ngompol di jalak keneh eweh cai pisan manya kudu ngalaman make akua ath wow piraku makasih mantan kamu terbaik membuat aku babarakatakan di jalan karna kalakuan umak
sadness,hate anu tadi na bagja jadi peurih kacida walakaya ku luka ti sia ayeuna
anger,geuleuh ih anjing eta ucing sumput nyumput ka imah ainx gera goblog teu nyopan abuz ka imah batur tanpa permisi hayang neunggeul da
fear,gar ka taman musik bisi kasuatsuat keur dahar mieayam nyumput ngadegdeg sieun diudag ku budak smp 2
sadness,jumerit maratan langit ngoceak maratan jagat ngagurujud kna manah kabayang da sumpah nyebret 
anger,sing sumpahna aing mun jadi presiden atau dpr motor murah nu make knalpot gandeng tewakan hiji2 titah denge eta knalpot ti jarak 2 senti annoying pisan anying teh kan kasian siput di ceuli aing tidak comforteun jadinya 
joy,bingah gaduh wargi tos janten penceramah muda ditambih mirif rhoma irama barokallah disehatkeun
sadness,nalangsa ih unggal ningali video eta te 
fear,gini gening salatri teh ngadegdeg sieun pingsan 
sadness,samemeh aya ucap ge karasa ku maneh ti kolot samemeh haneueul nu engke ngabejaan urang gera penta hampura ti nu jadi kolot ayeuna
joy,aya hiji deui wa iklan kerupuk iklan erna jaya nu di iklankeun ku bazit teh leuwih pikaserieun ajig tah buat uwa uwa nu hayang lalajo ku deek di bere link yutub na
joy,najan sakedeung ningali raray na oge aingah bungah komo dei mun sa imah
joy,alhamdulillah hahahahahahaha bari seuri asa bodor mah da antique
fear,sok asa hariwang tehh lamun ningali budak kiwari anu aga egeu arap ap eureup eup nalika nyarios ku basa sunda cobi lamun dibiasakeun jaman
fear,anjing eta nu paeh main komp serem aing ga akan begadang 2poe full ah sieun kajadian sarua pisan kronologina jeung aing
sadness,ku tirisna oge tos teu walakaya mugia teu sareng banjirna ka dulur di lembur ka baraya di kota mugia hujan iyeu janten berkah panyinglar si korona
sadness,asa karunya ningali na ari kieu kieu teuing mah
joy,ampun kang ieu keur taruang sakeluarga taramplok sangu na piring nyakakak ningali bieu michael jordan
joy,aya ku ngeunah seuri ya allah alhamdulillah
anger,ngajedogggg goblog di imah ni hese dibejaan na ai sia bebel pisan batur ge sarua anying hayang ulin mah da urang ge sarua hayang ulin mung gelo mereun nu ulin wae sakitu dipapatahan ku kolot ku medis ku pamarentah eta hulu atawa coet ni teuas kitu bagong
fear,aduhh nyii jadi muringkak kieu punduk tos ahh bade uih heula
sadness,alika ge nalangsa sigana komo lamun naon wae nu pernah dilakonan jeng anhar heg kajadian deui jeung salakina eta bakal kasiksa sabenernya mun dibayangkeun mah anggeus ayeuna mah sok weh sing salabar heg mun bobogohan teh cing bari usaha meh bisa nikahna jeng nu eta
sadness,subhanallah butut na si konate ge asa tega pisan teu bareto inget sok jumaahan bareng di gateway
fear,aduhh nyii jadi muringkak kieu punduk ahh bade uih heula
joy,alhamdulillah seuri seubeuh jabin show edisi perdan 
fear,gustii matak ngajerit diri lembur teh asa keueung tadi sore 17 23 sebelum hujan mengguyur lebat savesmd
fear,ayeuna mah sarieun pisan nakal teh tos cararaket nu ghoibna
sadness,ihh ni saredih ningali kidz zaman now kalakuan na teh geus aneh2 perlu edukasi tingkat dewa ieu mah karunya di tribun
sadness,inget ka kolot inget ka kolot ukur bisa ngabayangkeun poe ieu kuring nyegruk pun indung dina lahunan ngedalkeun kabeungberat lalakon hirup jeung peurihna hate menta rido nu jadi indung jeung bapa najan jadi kodratna tinu kawasamah hampura abdi
fear,ti sindanglaya tumben wayah kieu keneh macet ternyata di 24 banjir pareum listrik sarieun kieu
anger,so pisan jdi jelma th lila2 mh centang ku aing gra ktu wae mh kalakuan
joy,maraneh ngeunah seuri weh pan kami tugasna menghibur followers nu rarungsing
fear,meuni asa hariwang uwih we heula atuh di bumi
joy,alhamdulillah pami tos sodakoh aya babalesna langsung anu langkung nuhun gusti nu agung jumat ieu berkah
anger,ka batur sok loba nada congor anu gampang diucapkeun ku babangus salira lobakeun mah laku lampah anu hade jang ka diri oge mikir mj
anger,si tai mah ka aing sorry sorry acan padahal aing nu kagandengan bagong
anger,masi aneh sama org org yg ngejual masker sia teh bener bener setan anjing aing neangan eweh dimana mana anjing sia ngajual harga jiga nu eweh otak anjing setan sia ker kieu di jadikeun bisnis setan aing aral yeuh kumaha mun maung aing kaluar
fear,hirup di jalan mah sarieun aya dei nu ninggal kecelakaan
fear,serius sebulan lebih tanpa ada suara mesin di rumah tuh keueung luar biasa mesin pencetak uang dua duanya abis sama api padahal menjelang lebaran lebaran satu satunya wkt penjualan sarung rame
joy,ayeuna ngomong2 ppu na ageung pisan skor na ih meuni bungah
anger,ngomong gitu skali lagi aing kadek sia nya
sadness,masjid kolot meuni di lembur sedih ningalna sugan bisa di omean deui daerah cipanas
anger,rek dileugleug mereunan anying haramm jadahhh jelema teh rek di jadikeun sambel ngarah nikmat korona dinu jero beuteungna matak jangarr ah
fear,sarieun neng ningal na ge lalinu puguh
anger,sok pinapsueun ker baroga duit teh
anger,saat rungsing menghampiri yang ada dibenakku hanyalah hayang neungeul jelema dan itu rudet
joy,kirang naon gusti allah mah oge dua bulan damel di jakarta atos dipangmasihan keun jalan ngarah tiasa uih ka garut langkung gampil hatur nuhun gusti nembe
sadness,nyurucud cai panon ningali perjuangan c febri lulumpatan ngudag bola umpan barutut htr nhn bow maneh hijina nu ngangkat martabat persib
sadness,ayeuna sedih ningali indonesia eweuh liga mana sepak bola anu jd pemersatu bangsa iwal jd kenangan
anger,zaman naon sih anying riweuh pisan si bagong sia pengangguran mun nyalahkeun pemerintah ayeuna nyalahkeun awewe insyaf sia teh zuma sia tah akhir lainna neangan gawr kalahkah komen ig nyinyir deuih si anying guna sia hirup
sadness,sarap sia goblog lain nga jedog di imah nararongki rujit aing nempona ge di bejaan alus nya kumaha aing atuh neng hirup hirup aing enyaa a hidup sia tapi mun sia maot gara gara korona ge kabeh ripuh kehed meuni teu ngarti ngarti sedih aing
fear,keueung sih lamun bener komo lamun ka garut na pake umum ayena kan te terang pas naek kendaraan umum nyebar kanu sanes dinu sanes ka sebar hih te malikir jelema teh barelegug
sadness,meuni teu wasa ninggal bangke ucing ka tabrak heug ditungguan ku ucing hiji na deui asa na you tube
fear,di belakang rumah aku ada yang meninggal cucu cucunya pada nangis patarik tarik sarieun
anger,boga kolot teh anjing gawena aambekan wae naon saria ijid ka aing yeuh atuh anjing bunuh aing sakalian
sadness,sedih heh ningali indonesia kieu teh 
anger,pelatih geus wani manajemen ngejedog keneh laina di dukung apa kummaha asa meningan si gw meski tapi maneh na bebeakan ngabela tim jeung supporter na didieu mah kalem weh di caffe ngudud bari cing calengir bagong
sadness,ngeclak cai panon ragrag kahandap tempo geus nyieun kasalahan
joy,lain nyerengeh deui pada seuri ngabarakatak komo si mang oleh jeung mang boby mah
fear,bisa molor jar sarieun
joy,demi alloh lega plong seedan2nya nuhun gusti nuhun persib nuhuuunn
joy,sumpah atoh ieu bakal ngabaturan ngabuburit yakin da
fear,jaman lain soal toleransi atau soal kadar kaimanan ieu soal kolot nu hariwang nempo pergaulan barudak ayeuna diantep mun aya kamaksiatan teh euy
fear,cangcang geura duh talian pake rante gembok we meh teu leungit meuni asa hariwang pisan nyindir batur
joy,nembe kirang naon deui gusti allah mah dua bulan damel di jakarta atos dipangmasihan keun jalan ngarah tiasa uih ka garut langkung gampil hatur nuhun gusti
joy,aya weh pikaserieun na teh ieu bobotoh
fear,ya alloh empah kamana sih can uih meni melang jeung hariwang eneng wayah kieu
anger,pku kehed sia anying teu daek cicing sia anying ceuk aing diuk didinya maneh siawwteh diuk didinya maneh kadieu ulah ganggu aing ai sia teh oooh si jelema apa monyet sih aing bingung goblog rariweh palalur da aing da gelut jeung aingggg
anger,pedah naeun keuhel ka aing ari aing geus nyusahkeun naon ka sia bisa2na maen magic t zaman bro k aing mah moal mempan nu kitu mah
anger,kuaing dibere 300 ribu sokkk asal daek bongkar barang barang aing geroan bebaturan maneh ayeuna bantuan bongkar rusak ganti ahh siga nu bener dibere jang meli rokok 20000 kalakah menta 300 rb kepret ku aing siaa
sadness,mung tiasa sumerah diri rumaos sagala kagungan gusti pon kitu deui panyakit
joy,apresiasi kanggo lini pertahanan nuhun abi bungah ieu 
fear,urang maen pubg sieun nempo getih
anger,sia ai geus goblok eweh obat na 
fear,kawas angin nu teu reureuh gumelebug kaulanun ieu hat ngan tutunggulan ba asa lewang asa keueung enya ku seueur sametan nu teu acan kacumponan
sadness,ti lokasi teukaop rek live tweet imah almarhum kuat nyurucud wae cipanon mang ayi urg sedih kunu sejen asa kieu2 teuing
anger,rieut aing jaman sekarang media banyak banget yang jadi wadah umat beragama untuk perang bacot asa hayang di dagor teh adminna ajg
fear,tumben wayah kieu ti sindanglaya keneh macet ternyata di 24 banjir pareum listrik sarieun kieu
joy,alian manggih duit tina pesak calana nu geus lila aing bieu men manggih majuta ni asa bagja euy aslina
anger,mun aya batu da ges di baledog sia ku aink
sadness,min service kulkas samsung di bandung timur disebelah mana ya minta infonya min lagi ramadhan kulkas rusak meni saredih 
anger,di imah bodo sateh meni hayang nakol geus nyaho di titah cicing kehed
anger,pap we pap lalaki teh
joy,bungah kie ningali si david laly uy lawan persiba mun nyien gol dei kawas kitu edan 
fear,gar ulah ka taman musik bisi kasuatsuat keur dahar mieayam nyumput ngadegdeg sieun diudag ku budak smp 2
anger,sia mah loba alesan anjing janji2 tai hakan hakan tah jani cing waregg
sadness,tanyakeun ka batur ai teu ngartos mah ulah dipikiran ku sorangan bisi gelo rada watir urang mah 
sadness,ti mangkukna jeung tadi isuk2 hate geunah hayang ngajerit ti ayena mah ka harepna hayang seri cik tarik kamari
sadness,ngan bisa saukur sabar jeng sabar wae dan allah mah uninga atuh jang 
sadness,abdi ngangkeun kana dosa abdi mugi gusti ngahapunteun ka abdi margi teu aya anu tiasa ngahaputeun kana dosa abdi kajabi gusti
anger,sakit ya anjing hakan tah goblog kumaha kalakuan sia ka aing baheula dan ayeuna sia di kitu keun ku batur hakan goblog hakan tah anjing
anger,tong loba babangus aisia
fear,bosen siga kieu hayang kaluar tapi sieun ih
joy,meni niat pisan ieu mah nu nuju seueur kahoyong dugi kaditu kadieu ge dibebelaan asa inget basa eta pernah kitu jauh mela melu diturutkeun ari kr aya bageur na mah kacumponan nu dipikahoyong teh nya wareg nya bungah nyaah pisan pokona mah hehe
sadness,har aing mah sedih ka maneh duaan awalna tapi teu nanaon sugan jodoh maneh leuwih baik tetap semangat nya ngan plis aing teh galike pisan pas si alika ngabaran ngan saukur ngomong aing hamil plis eta nyeredet pisan engke
joy,dulu mah nya nepi ka bosen aih ningali justin di tv teh eh mah bungah mun ningali ayeuna
fear,teing kumaha nya asa trauma sieun we ka jalmi anu ngarana rahmat jadi babaturan oge ges sieun komo lewih up ah
joy,sumping ka majalengka passer bingah ningal na tiasa ka pendak sanajan sakedap di pangkas rambut
fear,iya meni ngaderegdeg sieun loba dosa
joy,di tempat gawe teu kuat nyeuri kulit beuteung babarakatakan mana aing
joy,meuni bingah uy manchester united menang teh keur mah calik dipuncak klasemen ditambih gaduh pertandingan sisa 
fear,saya pernah kaditu pas backpacker ka jogja nyalira tujuanna bade tapi pas jalan uih ka kota deui ningali plang candi ratu boko dongkap rada sonten emang rada muringkak sih ka tebing breksi
joy,muhun upami emak ngeletik sok atoh da bakal mulung galendona 
sadness,nyeri hate a meuni sedih teh hirup
anger,di bandung mikir atuh anjing jang bobotoh luar bandung oge jauh jauh hyg nyaksikeun macth ieuge malah ku brdk bandung keneh di batikeunna sakitu mun saria away menta tulung tiketna kasaha urg selaku bobotoh nu ge kecewa kieumah anjeng pisan lah
anger,ke antep cenah moyok ke geus jadi ku aing di taplokeun kanu babangus na
sadness,sekelas pengusaha ripuh dibere korona mah komo aing misgom kieu
anger,aing sabar lantaran boga hate coba lamun boga batu dibalangkeun kana beunget sia
sadness,aman di dinya sep asa ngadadak sono balik anjir ngan maca berita eta inget ka indung
fear,pa nasib orang pasar kumaha sy icalan bandung tos seueur nu panik teu sakedik oge nu nyebar hoax pasar bade ditutup sementara teu paruguh kieu bade icalan sieun ku covid 19 teu di pasar induk caringin icalan asa piraku kitu pa
fear,kakarak ngarasa sieun ngadenge cai hujan jeung angin jeung geledek nepika lilir kiyeu
sadness,meuni karunya didamel obyek siksaeun
sadness,bari jeung teu ngarti naha teu puguh2 cimata ngeclak kana pipi inget indung bapa nu tos beda alam ya allah gusti ditempatkeun disorga
sadness,nyeredet hate ngucur cai soca teu karaos pas maca tuitna bener2 pas ngena pisan kana hate yu urang sunda follow
anger,sia mah wani tukangeun ahaaaay lucu bgt kamu pgn nyabok beunget sia hahahay sia iri ka urng watir boga bbtran nu nyaa tulus ka sia
sadness,dina hate leutik teu sedih pak ningali rakyat palestina di tembakan 
sadness,ayeuna sedih euy waktu asa tereh amat nepi can lulus lulus kumaha ieu
fear,bieu kang ngalangkung keueung
joy,pas nonton d medan persib menang meuni asa bungah hate harita
sadness,milu ngurucud cai panon ningali maraneh
anger,eta si kehed abu janda teh ning urg sunda rido aing aya urg sunda nu kitu patut najis
sadness,ni wasa ningali korban d palestina sing syarahid dunia aherat lah
anger,naon sih anying pisan si bagong sia pengangguran mun teu nyalahkeun pemerintah nyalahkeun awewe insyaf sia teh zuma sia tah akhir zaman lainna neangan gawr kalahkah komen ig nyinyir deuih si anying guna sia hirup ayeuna
sadness,ikhlas tapi masih wasa ningal fotona wilujeng kantun bageur mugia sing ditempatkeun dina tempat anu sakuduna
sadness,dilembur mah mending lockdown ge boga keneh beas jeung aya nu nyangu karunya wae nu di perantauan mudik dilarang warung tarutup gawe libur teu digajih dibere dahar ku pamarentah
fear,sumpah serem ninggal langsung mah
anger,cik atuh euy da aing teh lain patung ngalewat harep babangus ni eweh basa punten2 acan blog 
joy,nuhunn ieu pmjikan seuseurian ningal nu acuk beureum
joy,alhamdulillah pami tos sodakoh aya wae babalesna langsung anu langkung nuhun gusti nu agung jumat ieu berkah 
anger,sangeunahna babangus teh teu nyaah ka awak koplok
anger,naha sih jelema teh pinafsueun
joy,deg degan pak kiyai dulu kalau lagi ngaji bab ini sok rame puguh loba babarakatakan tibatan nyimak
anger,hirup mah kudu natural terutama beunget sia tah ulah kandel teing ku bedak bisi iraha iraha aya nu ngepret era meuren ngebul
sadness,di kamar bari ngusapan tonggong si mamski teh teuing kunaon rarasaan teh nyaman ai geus diusapan ku si mamski teh nu asalna biasa wae jadi sok saredih aing ka kamar loba kenangan eta foto foto alika puisi puisi aing keur alika teu kuat aing ceurik deui di kamar
fear,saya pernah kaditu pas backpacker ka jogja nyalira tujuanna bade ka tebing breksi tapi pas jalan uih ka kota ningali plang candi ratu boko dongkap rada sonten emang rada muringkak sih
anger,sia teu boga hate sugan sia ngomong naon ker baheula kehed beunget sia anjng emang paeh weh sia
joy,assalamuallaikum sampurasun alhamdulillah meuni bingah ningal kang dedi turun ngarajia miras
anger,viralin viralin bengeut sia anjing lah beunghar kakarak oge geus ngalunjak keun ku gusti allah hayang teh di cokot deui da babi ciga nu teu ngalaman wae kasusah sia sia susah mah ka saha mun lain ka keluarga aing harita
joy,barokalloh kang uus wilujeng ka urang ciamis mudah2 an janten barokah kanggo sadayana 
sadness,muhun kang pasrah sumerah ka allah bari ku urang di ikhtiaran insya allah aya jalan sadayana dipasihan kasehatan
sadness,tengah jemplang jempeling jol seak hate cing seredet sedih nu pgh tea asa hayang cerik asa hayang ngajerit maratan langit ngoceak maratan jagat bakt ku sedh na ieu hate anu pgh mimitinw kmha jol peuting
anger,sia mah ngomong teh pisangsaraeun anjing pisan jelema teh sia mah omongan aing teu didenge jdi wae hutang ngalobaan anjing edan bodo tpi kudu wae diturut pendpat na teh pas jdi loba hutang nylahkeunna ka aing kan goblog 
sadness,di masjid meni asa saredih kieu puasa rek nggeusan sabulan ya alloh lah tambahan mun tiasa mah puasana bakal sono ngariung bada maghrib jeung genk sakuntala ditempat gawe bakal sono raeng na sora toa kunu tadarus bakal sono lelenggutan lamun keur sahur
joy,pelem dibubur make gula aren lezat tur nikmat
anger,sia tah tai bagong seuseuh bengeut sia
sadness,di bumi asa cuang cieung ari nyalira dede nju t dmang th hariwang t aya rencang pakumaha sok jug inget ka kolot ari tos kieu th
sadness,di rumah sakit imah sepi yawloh saredih indung dirawat inget indung ker masa masa sehatna nu sok mapagahan
sadness,atuh abdi ngan tiasa tarik ambekan mikir perkawis anu positip wae tacan keneh sanggem kaayaan sepertos ieu anu midamel abdi gelisah sarta hanjelu sadaya barobah kaayaan hiji teu aya jalmi anu tiasa teurang kaayaan kuring ayeuna
joy,lain nyerengeh pada seuri ngabarakatak komo si mang oleh jeung mang boby mah
joy,atuh nya pantes we si krt ge ngagakgak liatnya bari jeung ngarti ge komo aing ieu astaghfirullah kuat rujid perut akoh
joy,bismillah ya allah di dinteun jumat anu barokah ieu abi bungah sadayana elemen bobotoh bade ngahiji pikeun persib mugia jeung abi yakin persib musim ayeuna juara deui aamiin
fear,muhun abdi ge meni kuat ka keder kieu ieu teh
joy,teuing kunaoan tiap ningali video ieu asa hayang milu seuseurian wae meuni pulen kitu
fear,njirrr suka muringkak bulu punuk da ai aya lok lok jam seginih teh hororr atuda ihh
joy,mun libur natal teh keur leutikmah sok atoh da sok loba film kartun d
anger,aranjing boga babaturan teh ngmong dilebok urut babaturan tapi dilebok
anger,si goblog pokis teh ajig ka rakyat weh bisa tunggal teunggeul ai ka koruptor ditenggeulan ajig kuduna koruptor pas ott oge teunggeulan oge lah goblog
joy,berkah buka puasa ku hatur nuhun gusti allah lama ngga puasa terasa nikmat mashaa allah
anger,mah salah ngotot deuihan boa lieur jelema teh tinu cara ngaperlakukeun awewe siga kitu ge katingali eta mental si bencong lemah
